-175	-84	-56	-69	-214	-220	-294	-336	-7	0	64	89	119	237	0	
-308	-84	16	-35	-234	-412	-451	-817	8	136	304	175	188	284	78	
-88	-6	-5	-69	-124	-238	-314	-889	-14	201	488	510	336	355	-113	
-42	75	41	0	-14	-659	-795	-1262	-143	56	1142	927	293	647	-87	
112	71	17	-45	-159	-1181	-1632	-817	-449	72	1551	978	222	366	322	
53	0	-91	-117	-83	-1079	-766	-544	-363	-7	1466	622	309	276	118	
192	-35	-91	-44	246	-48	89	56	-292	-81	312	39	103	63	30	
-7	-91	-222	-214	394	466	701	972	-28	-284	-518	-581	-252	-360	-81	
-210	-289	-423	-507	361	1482	2278	1667	339	-616	-1735	-1962	-1387	-1411	15	
-475	-674	-812	-756	846	1904	3099	2465	325	-616	-2854	-3075	-2481	-1899	-93	
-328	-363	-547	-201	935	2870	4060	3004	964	-264	-3350	-3653	-2747	-1760	-67	
-259	-8	-812	-173	298	2343	2995	2222	550	-156	-2684	-3244	-2369	-1355	-40	
-252	-188	-812	-125	131	1394	1108	903	32	96	-1877	-1695	-1486	-658	78	
-133	-72	-263	-225	-310	155	203	-48	137	-54	-263	-511	-374	110	73	
201	-14	-63	-201	-353	-405	-328	-731	177	289	168	255	444	553	-73	
196	124	199	-249	-494	-731	-1026	-1406	-156	231	344	639	1675	915	-113	
120	116	635	-221	-844	-1428	-1950	-2110	-542	450	648	1537	1776	1032	127	
83	330	1047	-104	-553	-1138	-1834	-1823	-878	394	529	1147	1574	714	-107	
60	75	379	-28	-62	-427	-1011	-1248	-163	168	328	453	1288	371	-73	
34	143	173	16	-14	-441	-491	-688	-89	-7	283	358	444	252	-140	
