-240	-111	-175	-42	22	-28	-310	-485	-458	-293	-114	-75	528	342	238	197	-73	-245	-204	-212	
-275	-132	-175	75	58	-21	-186	-746	-1055	-388	-233	-41	921	502	285	134	-179	-271	-269	-309	
-289	33	-105	-4	8	123	-165	-1123	-1228	-975	-387	-135	1193	673	420	284	-87	-383	-290	-407	
-80	277	39	8	55	-85	-379	-978	-574	-961	-506	-115	1193	910	412	193	-213	-277	-390	-298	
-99	75	-21	33	-36	-138	-193	-905	-383	-1090	-749	-108	921	414	158	132	78	-291	-369	-231	
-268	-59	-42	-49	-91	2	411	-325	-116	-279	-265	-81	416	-181	-147	102	-4	-257	-53	-132	
-268	-189	-126	-209	-191	-173	159	73	537	397	-102	-196	-364	-1046	-1037	-293	-148	-14	78	-53	
-254	-302	-494	-299	-291	-492	328	1570	1754	1059	290	-223	-1934	-2089	-2032	-839	-279	407	226	182	
-366	-436	-684	-895	-388	52	1359	2484	3064	2344	411	-75	-2826	-3315	-2733	-1467	-325	913	905	139	
-148	-330	-529	-555	-499	-270	1112	2994	3501	3056	757	-176	-3548	-3653	-2733	-2164	-113	996	1594	644	
-148	-316	-545	-718	-296	-126	298	2660	3292	2309	515	-176	-2812	-3258	-2719	-2569	86	438	1069	202	
0	-232	-412	-363	-305	-235	32	1166	2156	1250	-210	-374	-1580	-1356	-1317	-1202	78	397	872	228	
253	-78	-140	-341	-254	-242	-317	270	432	-55	-83	-257	-404	-242	-374	-239	157	203	343	-82	
312	-57	150	0	-125	-235	-888	-411	-308	-788	-261	-41	112	414	190	553	275	-172	-152	-315	
566	67	150	91	-91	-290	-1165	-1007	-939	-1291	-129	88	248	859	1254	915	55	-257	-297	-271	
249	190	293	116	-34	-311	-1179	-1283	-1286	-2053	-285	321	376	1418	1574	1216	-266	-265	-264	-257	
186	151	186	141	20	-125	-727	-847	-1776	-2038	-156	337	443	1283	1288	1182	-40	-151	-235	-446	
152	134	159	101	99	82	-269	-514	-1112	-975	64	249	375	690	833	948	39	-131	-191	-341	
23	75	16	8	8	-76	-145	-354	-448	-630	88	88	267	279	325	181	70	-218	-255	-305	
