-153	-167	-302	-208	-14	49	-18	-143	
-146	-153	-682	-326	-179	195	64	-122	
-279	-430	-932	-234	-206	480	227	-136	
-299	-576	-1122	-337	155	709	324	-149	
-688	-900	-1547	-262	849	986	764	282	
-807	-1077	-1371	-227	568	1160	937	436	
-836	-1297	-946	-317	131	480	816	735	
-223	-381	-270	-227	-21	114	121	550	
183	315	413	0	-499	-982	-918	185	
1176	2263	1610	-83	-1471	-2917	-2498	-95	
1086	2496	2054	197	-2037	-3163	-3059	-249	
1482	2389	1450	279	-1181	-2008	-2498	-420	
433	903	495	-42	-586	-1040	-1119	-292	
100	-49	16	-3	-158	-301	-123	-163	
-251	-561	-213	-81	57	407	227	-68	
21	-388	-477	-165	384	586	308	-7	
-112	-532	-873	-420	204	1248	89	-156	
-348	-430	-946	-399	229	1265	284	-122	
-242	-229	-741	-220	245	793	210	153	
-251	-292	-394	-124	147	464	81	-14	
-140	-291	-243	-49	32	366	-62	15	
