-142	-78	25	-70	-214	-625	-615	-549	-903	-907	-345	-368	-469	-221	-7	157	401	1102	530	278	122	-15	-1	-30	-67	
-113	-35	33	-132	-316	-625	-818	-396	-1435	-1579	-914	-489	-652	71	150	1088	1161	1463	489	451	271	271	96	16	22	
-71	6	-36	-139	-290	-771	-1703	-953	-2082	-2208	-1284	-815	-877	293	426	1105	1310	1971	520	768	368	113	150	96	78	
-71	0	-42	-187	-697	-567	-2617	-1055	-3518	-2365	-1711	-1084	-1385	238	300	1105	1128	2513	1085	1757	315	235	297	35	498	
-120	83	-397	-488	-1517	-1733	-3372	-2080	-3835	-1436	-1341	-928	-1004	222	158	756	1310	2726	2161	2324	701	457	446	318	671	
-134	-242	-940	-1194	-2894	-2623	-4068	-2628	-3806	-706	-957	-588	-736	-163	-207	464	550	2250	1737	3295	2063	446	1145	122	483	
-204	25	-1531	-2077	-3422	-3600	-5011	-2758	-3130	-82	-359	-243	-333	-335	-700	0	-93	1069	458	3846	3406	1561	1844	-30	272	
-302	-196	-1443	-2887	-4535	-4897	-5374	-2397	-2110	347	-142	288	-23	-141	-1021	-219	-172	468	209	4008	4635	2393	2335	385	330	
-302	-280	-1664	-2755	-5663	-5495	-4881	-1040	-1004	171	361	1568	95	-147	-1439	-927	-1072	-99	23	2469	5240	3337	1938	846	376	
-379	-390	-1827	-3078	-6015	-6268	-4300	-403	-272	981	1596	2983	542	-101	-2192	-1732	-2052	-650	-230	1530	5315	4169	3544	1054	384	
-302	-716	-2093	-3638	-6366	-6545	-4329	-192	-157	1689	1630	4398	1537	-194	-2150	-2884	-2812	-1502	-1087	671	5372	5378	3431	752	218	
-235	-349	-1842	-4447	-6220	-6588	-3952	-35	-130	1620	2128	4722	1842	-281	-2416	-3620	-3392	-1818	-964	804	5202	4698	2996	1110	181	
-190	-301	-1605	-4418	-5678	-6617	-3546	-369	-41	705	2299	3801	1723	-121	-2025	-2801	-2494	-1351	-964	425	5410	4452	4281	997	709	
-141	-553	-1531	-3697	-5326	-6603	-4242	-896	-368	808	1785	2404	978	246	-1676	-2384	-1749	-1351	-414	518	5107	3715	4073	468	407	
-197	-538	-1132	-2195	-4667	-6063	-4504	-1473	-1004	290	944	392	707	317	-1272	-760	-920	-581	-151	2064	5599	3432	2146	437	388	
-218	-496	-585	-1857	-4066	-4591	-4576	-2513	-1895	-163	112	40	199	91	-380	-299	-324	-145	435	2777	4729	2071	1372	78	174	
-92	-294	-306	-797	-2587	-3468	-4344	-2672	-2757	-520	-502	-202	-228	230	-233	-20	352	445	1786	2971	3444	975	682	-45	96	
-111	-252	-303	-395	-1898	-2346	-3488	-3192	-3662	-1950	-1199	-560	-539	-61	-147	623	1095	872	2634	3020	2404	551	612	81	26	
-64	-193	-258	-139	-1283	-1311	-2530	-3148	-3475	-2322	-1626	-1197	-708	-217	-240	1022	1293	1742	2014	2971	1855	429	271	19	72	
-122	-196	-202	-282	-639	-698	-2371	-2744	-3116	-2308	-1114	-985	-891	142	117	789	1062	1873	1411	2842	1042	341	201	68	91	
-107	-133	-119	-146	-249	-282	-1573	-1704	-2067	-1793	-1355	-858	-976	-210	240	522	533	1364	1183	974	622	70	175	80	122	
-118	-112	-35	24	-221	-339	-644	-335	-1061	-1307	-857	-631	-934	-261	0	329	418	576	474	928	502	-15	17	105	253	
-185	-159	-70	1	-21	-207	-485	-528	-1018	-964	-900	-411	-215	-117	-60	159	47	101	346	796	473	17	74	70	314	
-218	-215	-95	74	82	180	-363	-273	-300	-635	-829	-229	-169	71	53	76	-40	124	16	541	324	103	12	-8	-8	
