23	82	66	164	147	89	-286	-292	-658	-350	-215	-96	99	424	78	91	33	3	-31	-30	-103	
16	215	239	181	114	-77	-354	-621	-1199	-702	-736	-54	86	447	509	117	133	26	-148	-163	-97	
-160	73	107	370	-7	-157	-989	-1250	-1199	-1396	-1075	47	158	772	1326	1102	357	286	-148	-871	-163	
-54	132	231	1023	8	-82	-1492	-1450	-1711	-1141	-1187	-7	262	1271	1574	1413	77	147	-134	-482	-358	
75	210	404	606	458	105	-1737	-380	-1526	-1226	-1230	-201	173	1753	1723	773	536	-79	-348	-460	-322	
-49	40	269	542	204	-185	-1650	-292	-405	-773	-469	-368	387	1271	1425	358	341	185	8	-237	-259	
-126	-7	90	24	-158	-342	-1090	-102	40	-343	7	-334	86	7	-86	62	-499	-105	-119	-237	131	
-167	-174	-152	-255	-514	-232	-232	315	773	144	279	-174	-153	-607	-1182	-336	-1183	-522	-8	113	306	
-167	-284	-521	-440	-746	619	677	1740	2471	1739	1249	39	-476	-1662	-2757	-1378	-1333	-791	192	673	729	
-407	-2	-601	-1311	-1094	578	2240	2983	3791	3222	2350	150	-1076	-2065	-4497	-2422	-2058	-1683	797	1183	1485	
-526	-664	-1019	-2069	-1718	383	2240	3777	4443	4279	3062	396	-993	-3397	-5809	-3412	-3165	-1656	336	1107	881	
-467	-694	-1459	-2433	-1587	423	2587	3915	4580	4654	3112	238	-937	-3967	-5864	-3893	-3357	-641	1099	1674	1372	
-230	-709	-1356	-1325	-992	554	1927	2310	3551	3853	2011	-74	-476	-2912	-4414	-3151	-1948	-1330	1226	1788	525	
-98	-650	-536	-421	-281	146	677	1223	2145	2659	1029	-114	-213	-1926	-2798	-2491	-1361	-1194	406	665	192	
25	-146	-256	-214	-354	-355	32	339	395	495	31	-87	142	-299	-1445	-1474	-909	-170	172	131	111	
72	91	-35	180	-167	-458	-524	-292	-573	-222	-242	-194	260	39	70	-139	-400	-98	-12	-230	-252	
41	199	240	657	-35	-342	-1349	-592	-1669	-985	-1075	-254	355	503	1871	1036	489	193	-304	-304	-365	
-42	423	809	988	204	-321	-1737	-1421	-2750	-2245	-1272	-274	252	1105	2879	2119	824	92	-563	-871	-800	
-91	365	388	740	229	-219	-1535	-1822	-2579	-2812	-835	-47	252	1404	2829	1889	481	136	-585	-1060	-378	
-21	99	272	417	270	-198	-1334	-1893	-2138	-2500	-736	-101	276	573	2416	2021	357	-24	-465	-666	-563	
125	141	280	387	215	-157	-803	-1650	-1327	-1835	-821	-61	268	706	1772	1069	559	100	-249	-282	-319	
11	-21	-90	263	139	-69	-760	-1135	-431	-1197	-416	-408	181	519	765	855	279	77	-186	-282	-89	
-122	-236	-221	-124	147	-128	-573	-657	-108	-461	-222	-34	213	424	172	187	169	116	26	-134	-79	
