-37	39	-9	105	107	69	-169	-118	198	-102	2	241	311	8	-132	68	-74	-257	-222	
-118	103	70	60	-45	-125	-449	-125	-120	-111	-37	215	662	387	30	52	-120	-229	-220	
69	64	129	138	34	-184	-476	-392	-294	-184	155	163	731	318	-15	9	0	49	36	
155	156	276	302	-228	-383	-711	-670	-324	-150	-45	516	2000	771	34	0	0	-242	-142	
109	129	190	302	-118	-309	-1181	-936	-213	-45	267	1237	1591	542	137	-35	-316	-447	-279	
43	43	199	302	86	-517	-1134	-905	-438	-279	293	512	1294	511	438	42	25	-223	-184	
-133	-199	-37	103	-96	-345	-664	-302	-353	-111	213	318	1238	511	137	169	154	-15	34	
-104	-200	-214	-243	34	-140	0	25	94	69	51	-8	129	-45	-59	343	232	80	-1	
43	-280	-280	-456	155	233	860	750	1471	-59	-67	-610	-1387	-930	-448	412	480	0	-169	
-302	-764	-514	-1086	224	1479	2034	2645	1824	241	-560	-2220	-2918	-2336	-1316	111	524	137	-8	
-427	-1328	-952	-1148	216	2859	3413	3893	2904	422	-1248	-3611	-4137	-3274	-1285	214	1371	1040	987	
-829	-1720	-451	-1884	146	2561	3319	3464	2402	465	-1701	-3595	-3965	-3274	-1613	197	1426	1484	815	
-52	-874	-309	-1602	129	1405	2574	2626	2588	499	-1295	-3033	-3215	-2711	-301	223	499	223	197	
-251	-623	-192	-1007	-103	603	1493	577	1843	224	-1092	-1610	-1621	-1992	86	137	141	174	69	
-221	-434	-103	-647	-390	-214	94	-118	207	112	-345	-8	-59	-235	438	171	60	-52	309	
121	-236	380	-258	-397	-1253	-852	-592	-434	-265	-162	1032	755	84	236	25	-338	-345	-125	
311	372	839	129	-228	-1911	-1603	-2767	-492	-507	-52	2018	2223	1421	398	-74	-631	-973	-242	
86	121	415	311	60	-1613	-1588	-2595	-968	-965	215	1479	2502	1440	447	-220	-618	-554	-286	
69	43	389	172	0	-1206	-1055	-1969	-1062	-621	517	1441	2223	1217	60	-264	-506	-338	-37	
-81	-78	231	181	198	-924	-441	-1092	-671	-368	422	809	1740	864	-110	-440	-220	-308	-148	
277	-133	149	86	-37	-552	-294	-169	25	-338	258	327	473	301	25	-242	-220	-242	-286	
