-109	-146	-120	44	159	-30	74	-102	-194	-345	-315	-624	-468	-382	-113	0	134	103	187	223	57	150	546	-55	28	-21	-95	79	124	0	23	
-142	-111	-229	0	274	96	16	-181	-346	-967	-1023	-1095	-958	-688	-233	-162	-63	191	331	355	394	-14	1370	64	48	-54	-142	63	58	-80	-118	
-156	-145	-251	-89	119	62	78	-152	-439	-1381	-1344	-1308	-1246	-1170	-732	-600	-105	233	725	487	723	278	1510	381	201	-68	-182	-195	-78	-180	-100	
-114	-60	-502	-30	345	-44	149	-304	-245	-2118	-1864	-1764	-1064	-1426	-762	-898	-42	200	975	809	1235	1377	2016	885	446	112	-323	-412	-173	-200	-68	
-156	-252	-244	-45	148	122	-60	-517	-1152	-2624	-2291	-2144	-1200	-1728	-387	-615	-119	258	796	507	1554	1992	2785	1198	492	217	-155	-221	0	-200	-116	
-104	-104	-177	35	105	52	8	-548	-1599	-2363	-1986	-2159	-898	-1050	-211	-394	-91	241	365	276	917	1675	2488	1233	1240	418	-182	-151	-93	-160	-194	
-35	-133	-16	62	186	-110	-312	-1663	-2139	-2348	-1314	-1399	-539	-944	-113	-168	-105	166	229	206	337	532	1527	1146	1878	996	-21	-41	-61	-94	-199	
-51	-200	-50	0	-34	-226	-407	-1756	-1383	-1396	-236	-363	-185	-198	135	-57	-119	66	182	-283	-62	311	724	868	1827	2076	512	71	87	-67	-100	
-145	-125	-133	-177	-96	-630	-884	-1941	-396	-568	120	-57	93	-149	287	-78	-175	-133	-71	-311	-241	-288	342	278	1585	2316	665	317	142	-74	-59	
-200	-169	-177	-777	-752	-1536	-2907	-2143	-108	-72	677	656	494	186	541	-8	-189	-378	-21	-419	-385	-1036	-335	-89	1343	1510	1960	1147	749	197	-107	
-350	-230	-96	-1502	-925	-2365	-3000	-1988	-101	346	1295	545	520	447	745	214	-98	-733	116	-902	-117	-1065	-308	-327	363	1150	2370	1825	1338	764	-34	
-350	-304	-612	-2038	-1255	-2802	-2315	-1461	391	546	2139	899	1148	339	1441	218	33	-1088	-326	-1532	-214	-1297	-549	-1090	8	1081	2710	2215	2062	932	47	
-280	-327	-417	-1676	-1851	-3505	-2269	-1105	576	998	2382	992	2371	977	2778	1144	33	-1635	-826	-1884	-337	-1674	-694	-1665	-238	1030	3188	2824	2264	1166	354	
-350	-424	-420	-1723	-2447	-3224	-2782	-1353	917	1036	2195	992	1537	646	2906	1198	242	-1783	-1930	-2045	-348	-1442	-607	-1923	-319	876	3426	2706	1524	932	236	
-350	-307	-288	-1786	-2761	-3693	-2580	-966	576	979	1876	514	1500	407	3162	1235	167	-1812	-2092	-2118	-248	-1718	-520	-1809	-217	1013	3665	2299	1052	1233	621	
-208	-247	-295	-507	-1741	-3411	-2549	-377	1296	282	1352	861	1759	169	1606	142	175	-1295	-2048	-1415	-275	-1079	-260	-1507	201	1150	4040	2181	349	563	540	
-52	-178	-303	-872	-1082	-2896	-2611	-548	327	224	1145	445	1666	59	653	-15	435	-1043	-1606	-858	-365	-949	-253	-1234	121	1596	4142	2486	412	371	373	
-190	-125	53	-1297	-941	-2005	-2222	-997	-245	-187	958	526	722	50	126	-120	20	-570	-797	-373	-344	-1050	-289	-788	403	1853	3307	1859	1187	300	283	
-231	-185	-104	-525	-519	-1771	-1600	-1229	-583	-345	180	282	290	0	16	-239	-69	-299	-291	-352	-179	-485	-110	-82	1481	1905	2898	1808	547	181	-40	
-178	-141	-99	-125	-125	-503	-1211	-1941	-511	-859	-22	-57	179	-156	-169	-162	-46	-146	-215	-318	-62	-315	334	191	2344	2128	1739	758	214	-80	-186	
-142	-82	-165	-98	-115	-270	-530	-1632	-1275	-1535	-350	-306	-78	-177	-279	-480	-28	-21	-7	-187	24	-185	480	1562	2862	2042	600	143	-47	-107	-173	
-134	-169	-240	-118	35	194	105	-1307	-2385	-1673	-1497	-1323	-355	-240	-289	-854	-231	91	423	165	387	253	1510	2188	1844	1253	64	-14	-103	-127	-239	
-211	-311	-258	-169	88	299	386	-687	-1892	-1857	-1772	-1855	-867	-718	-584	-1257	-91	216	1029	264	1182	832	1545	1962	1343	292	-88	-220	-224	-175	-272	
-238	-141	-133	53	611	502	394	-145	-844	-1412	-2215	-1855	-1987	-944	-1362	-809	16	200	1118	471	1730	1324	2348	1510	998	-88	-135	-221	-169	-74	55	
-123	-170	-185	-199	248	396	351	-109	-242	-1151	-1482	-1597	-1337	-899	-1437	-615	100	279	653	667	2225	1218	1859	243	757	-169	-246	-161	-154	-120	133	
-104	-230	-354	-375	186	151	17	-109	-310	-1274	-1573	-1141	-1685	-613	-477	-99	125	166	850	256	1766	630	933	170	169	-216	-235	-181	-121	-157	-50	
-45	-341	-406	-205	212	8	-73	-145	-202	-859	-1359	-1004	-1367	-583	-552	16	39	50	474	132	952	654	546	113	-224	-260	-232	-142	-131	-132	-87	
-8	-304	-310	-250	-17	-233	-101	-159	-195	-158	-229	-363	-341	-311	-254	-155	-35	141	286	107	687	491	387	0	-48	-138	-195	-114	-135	-116	-107	
