-155	-194	-144	-101	-91	-320	-404	-152	-274	-260	-252	-95	-88	80	63	563	205	284	313	109	112	218	266	
-135	-144	-57	-49	-437	-416	-639	-131	-673	-396	-429	-113	32	104	263	1153	395	346	415	288	169	170	235	
-175	-109	-64	-49	-703	-664	-1137	-379	-760	-253	-530	-232	-95	120	374	2618	948	606	579	199	132	154	87	
-163	-50	-158	-370	-792	-709	-1488	-800	-1181	-477	-1478	-190	-331	64	622	2601	932	1587	1888	560	582	230	201	
-163	-126	-148	-405	-1280	-1165	-2103	-1806	-2110	-997	-2182	-217	-276	-276	572	2601	881	2933	2862	1151	596	433	166	
-204	-141	-237	-523	-1886	-2651	-3217	-3002	-3169	-1358	-2441	-635	-277	8	182	2315	1601	3631	3407	1627	759	742	516	
-172	-188	-134	-1147	-2611	-3476	-4227	-3425	-2675	-1055	-2024	-366	-473	-27	79	1574	1065	3598	3870	2382	1460	1287	464	
-120	-303	-1376	-1608	-3380	-4477	-4447	-2331	-1805	-437	-1090	-7	-161	88	-302	766	292	3465	3886	3235	3661	947	368	
-198	-373	-2287	-2336	-4297	-4580	-4213	-261	-847	-62	-123	129	-250	-271	-779	285	-47	2484	3094	3399	4623	2259	332	
-318	-822	-2675	-3361	-5702	-5374	-4227	-138	-199	440	438	363	14	-142	-1173	-261	-574	362	1954	3514	3743	4445	385	
-402	-1062	-3540	-4149	-7180	-5742	-3598	328	336	881	920	1136	88	-209	-2117	-252	-1244	-40	1046	3383	4199	4591	578	
-613	-942	-3302	-5219	-7373	-5684	-2733	444	335	2313	2135	2172	-7	-65	-3526	-1542	-2011	-113	289	2628	5275	4332	1439	
-733	-1152	-2899	-5397	-8023	-5742	-2777	592	311	2802	2795	2431	56	-603	-4372	-2383	-2304	-126	172	2070	5096	5563	1515	
-438	-1287	-3287	-5724	-8008	-5742	-2411	121	180	2366	2656	2638	193	-801	-3625	-2313	-2248	-365	-27	2414	4411	6875	778	
-598	-1797	-3227	-5397	-7313	-5507	-2338	-7	-144	2139	2101	1758	152	-673	-3104	-1920	-2039	-319	-40	2611	4069	6746	910	
-262	-1587	-2152	-3822	-6367	-5639	-2865	-241	-350	2663	1302	1430	265	-364	-2230	-1205	-1495	181	478	3251	4965	5093	1269	
-198	-957	-1809	-3034	-5761	-5904	-3803	-421	-804	1510	764	1188	265	0	-1230	-869	-1048	472	1277	3694	4933	4494	1610	
-341	-661	-1495	-2574	-4445	-5463	-4213	-1748	-1544	-185	16	557	144	-384	-525	-238	-147	1321	1574	4597	3922	2631	1194	
-304	-627	-1077	-2039	-3809	-5110	-3788	-2506	-2472	-519	-354	533	-115	-175	-181	-174	181	1687	2714	4252	3172	2469	1005	
-387	-289	-480	-820	-1975	-3667	-3012	-2156	-2443	-491	-1176	-95	-216	64	103	214	446	1836	3556	3497	1900	564	562	
-194	-211	42	-238	-600	-2769	-2162	-2040	-2081	-1257	-1579	-427	-317	408	231	309	932	2152	3160	2857	726	386	499	
-156	-162	75	-90	-188	-709	-1649	-1661	-1921	-1444	-1550	-935	-169	563	287	867	1668	1886	1310	1413	634	386	210	
-142	-57	210	-7	-105	-464	-1019	-1092	-1834	-1156	-1737	-764	-48	375	306	206	1049	1321	847	429	14	61	73	
7	59	127	125	-49	-284	-242	-365	-1036	-321	-1061	-332	-88	239	303	333	339	922	732	437	-276	54	22	
169	105	117	83	-42	-167	-201	-337	-920	-192	-889	-346	-304	312	334	285	310	506	148	405	-420	-174	-60	
76	76	51	12	-14	-118	-270	-489	-543	-314	-817	-506	-432	-7	538	251	110	-73	-152	195	-446	-268	-23	
