-84	-265	-222	-359	-186	24	505	202	48	
-259	-481	-473	-521	-489	-48	334	121	32	
125	-792	-959	-653	-172	106	345	235	56	
-204	-1029	-1121	-649	-200	171	706	555	355	
-42	-910	-1356	-1327	-289	401	1195	330	371	
-231	-718	-1577	-888	-145	81	828	486	294	
-147	116	-77	-132	16	-180	-14	-89	274	
-56	425	307	489	49	-876	-823	-1090	-143	
117	1392	2371	1379	115	-1065	-2065	-1938	-964	
25	1680	3104	1752	-49	-1906	-2282	-2742	-1364	
58	1464	2567	1645	304	-1254	-2354	-2153	-1021	
-28	1104	921	649	263	-644	-1184	-1262	-792	
-11	191	58	-21	-131	131	-82	-422	-265	
-63	-77	-381	-401	-399	229	480	-7	-175	
-98	-77	-548	-653	-289	401	692	178	-54	
-280	-38	-488	-785	-207	278	406	227	-197	
-287	-313	-416	-521	-413	221	307	186	-105	
-391	-480	-340	-419	-310	163	184	-130	-86	
8	-318	-350	-311	-138	106	184	113	56	
217	-327	-308	-272	-110	122	178	105	48	
