-70	-105	-70	-170	-282	-90	334	8	-183	
41	-181	-492	-242	-200	8	391	-68	-70	
-113	-265	-885	-180	-161	-144	578	162	8	
-203	-376	-1415	-401	-117	-48	627	677	377	
-280	-748	-1400	-1005	-379	171	724	1215	517	
-461	-1029	-1459	-770	-303	311	863	1042	371	
-426	-1073	-1283	-682	-427	196	480	937	710	
-84	-223	-201	-187	-406	-179	-14	56	218	
167	533	423	471	-179	-746	-1098	-1061	-116	
175	1734	2102	1770	386	-1631	-2195	-2053	-326	
108	1662	2979	2588	468	-1703	-2715	-2656	-363	
100	1698	2603	1894	419	-1442	-2787	-1995	-278	
-49	566	1494	543	123	-876	-1488	-1219	-75	
-210	91	315	33	-69	-158	-137	-279	24	
