-63	-184	-66	-81	131	-87	182	-80	-107	-152	-223	-269	-220	-358	259	100	315	115	133	148	366	-7	-65	-49	-128	-168	-152	-67	
-59	-184	-74	150	105	-87	-27	-130	-108	-715	-270	-598	-428	-386	309	83	323	251	238	249	211	-136	-115	-114	-182	-248	-154	-54	
-99	-81	283	224	228	-73	-72	-359	-550	-882	-291	-628	-507	-346	385	249	398	329	353	291	366	-211	-163	-108	-283	-441	-74	31	
-251	-67	345	238	447	-73	-101	-522	-977	-1232	-973	-1035	-668	-386	76	133	655	396	758	196	537	-75	-104	-102	-216	-581	-101	39	
-165	-140	549	546	465	192	69	-409	-1466	-1521	-1352	-1668	-1182	-316	175	510	1136	1058	1430	1500	724	-41	-75	-502	-588	-610	-87	-66	
-163	-162	549	867	675	34	-22	-1136	-2566	-1931	-1715	-1863	-1692	-540	100	350	1208	1485	1589	2009	916	357	-7	-487	-872	-821	-368	-34	
313	133	372	1368	1288	-73	-1044	-1427	-2566	-2068	-2124	-1683	-458	-365	33	308	1601	1129	1837	2080	1684	833	177	-324	-815	-553	-354	-182	
264	311	549	1426	1173	-326	-1059	-1366	-2307	-1612	-1745	-1743	-436	-406	117	366	273	1183	1182	1429	1475	1458	412	-359	-716	-610	-350	-127	
322	169	611	1388	500	-315	-643	-1182	-1008	-1034	-2063	-1321	-633	-183	-21	179	315	382	528	393	578	1823	653	24	-603	-638	-504	-127	
144	160	815	964	228	-212	-242	-460	-115	-200	-1291	-884	-535	8	-22	58	199	107	337	-144	277	694	550	361	-491	-315	-381	-107	
71	35	496	116	-15	-142	-137	43	396	85	-121	-507	-429	344	-133	33	-84	-166	-317	-775	-335	32	492	275	-216	-128	-147	0	
53	-177	221	-350	-146	65	356	696	1033	231	555	67	-352	572	-224	-209	-554	-521	-902	-1674	-982	-630	129	464	580	295	79	181	
-111	-404	-454	-1615	-218	192	1334	1978	2570	1327	2352	1199	321	780	-568	-836	-1930	-1620	-1384	-2110	-1517	-1521	-34	807	1517	1537	222	379	
-428	-1439	-1694	-2177	-399	497	2433	2939	3169	1942	4742	2801	1074	889	-1296	-1620	-3623	-2850	-2215	-2777	-1935	-2426	-285	601	2063	2350	985	647	
-654	-1817	-1725	-2974	-791	708	2243	2845	3507	2725	6076	3612	2247	579	-1177	-2167	-4903	-3744	-3352	-2704	-2152	-3044	-949	704	2745	2536	1557	521	
-432	-1975	-2652	-3474	-75	441	2945	2901	3563	3209	6910	3722	3034	1107	-1355	-2359	-5433	-4769	-3964	-3822	-2065	-3174	-1765	773	2864	2418	867	580	
-654	-1991	-4001	-3036	-60	1089	3551	2939	4388	3284	7114	4164	3034	670	-1296	-2300	-5816	-4769	-3979	-3314	-2137	-2857	-1550	144	2949	2757	1120	948	
-420	-1770	-3295	-2740	-581	1070	3058	2581	3563	3023	5761	3833	2888	761	-939	-2463	-4271	-4227	-3425	-2501	-2152	-2757	-1150	72	2915	1876	1153	411	
-236	-1266	-2463	-2661	-791	462	2660	1808	1876	2333	4038	2617	2155	302	-461	-1265	-3005	-2909	-2856	-2284	-1892	-2671	-542	225	1875	1351	444	434	
-67	-360	-1380	-1740	-1429	288	1012	1318	1370	1364	2482	1585	1203	50	-231	-511	-974	-1796	-1573	-1370	-1430	-2139	-298	152	631	317	71	418	
17	-89	265	-677	-1118	-376	576	244	733	861	375	237	295	-106	-28	-28	124	-332	-392	-466	-512	-731	-28	73	88	-14	-114	39	
71	115	558	-197	-962	-795	52	147	249	274	-185	-360	-310	-211	134	200	832	115	172	-76	-130	40	371	80	-511	-349	-254	-200	
98	1268	1266	414	-291	-1477	-1291	-737	-50	-121	-1291	-763	-657	-246	315	384	2550	489	337	352	562	677	557	-129	-1141	-821	-287	-240	
-15	1248	1769	1195	78	-1214	-2216	-1857	-1466	-548	-2109	-2195	-957	-267	991	708	3194	1165	1182	621	1684	1580	161	-687	-1679	-1258	-461	-360	
-104	436	1944	1889	719	-1028	-1923	-2256	-2368	-1384	-2896	-2813	-942	-71	1498	1014	3176	2410	2049	1605	1946	1997	250	-843	-1905	-1399	-462	-439	
-59	471	1537	1773	1441	-703	-1661	-2056	-2551	-1612	-3183	-2707	-1167	-309	552	852	3283	1841	2172	1394	1632	1406	363	-772	-1707	-1244	-361	-260	
62	231	1459	1407	982	-66	-1214	-1857	-2734	-2144	-2411	-2346	-702	-379	309	744	3212	1681	1430	1095	2331	538	266	-516	-1098	-849	-154	-83	
80	80	1304	1233	307	-289	-605	-951	-2444	-1734	-1685	-1743	-567	-365	368	433	2263	1218	864	709	1335	81	-89	-487	-433	-483	-243	-160	
-325	133	514	537	8	-116	-332	-384	-1436	-1323	-1261	-824	-211	-204	137	125	1082	916	634	393	584	210	-190	-250	-243	-309	-174	86	
-140	71	381	343	8	23	8	-266	-579	-278	-504	-598	-373	-428	-23	116	331	792	189	-14	220	40	-151	-155	-169	-188	-113	-34	
