-225	-303	-414	-234	-7	-41	-82	-129	
-230	-388	-609	-282	90	358	8	-59	
-223	-547	-770	-553	114	1038	89	70	
-279	-1062	-975	-296	188	1405	590	218	
-526	-1283	-1386	-207	311	1911	989	436	
-467	-1400	-1063	-611	409	1911	324	363	
-688	-1430	-419	-509	245	916	219	157	
-140	-104	-90	-317	-226	65	-245	88	
450	423	614	-234	-789	-939	-1464	-183	
1518	1387	1521	74	-1587	-1849	-2268	-1193	
1860	2192	1592	106	-2197	-1993	-3217	-1050	
1428	2442	1361	328	-1703	-2340	-2311	-764	
583	1118	614	304	-818	-867	-889	-549	
-28	290	363	279	-117	-41	-395	-332	
-63	-291	-159	205	131	513	-21	-48	
-629	-485	-536	-207	188	408	295	129	
-777	-193	-639	-214	286	636	308	-21	
-733	-181	-668	-248	237	1090	316	-238	
-515	-139	-726	-152	122	933	48	-210	
-411	-416	-609	-124	-83	464	81	-34	
-202	-333	-580	-90	17	285	48	-139	
