-198	-1	-8	-14	-289	-444	-249	-49	40	94	21	8	
-78	143	-23	-154	-230	-561	-384	-197	65	203	76	16	
-15	26	-71	-147	-422	-439	-256	-163	8	464	64	16	
-26	50	294	-101	-674	-517	-387	-207	180	717	312	8	
-57	25	286	125	-688	-547	-580	-83	286	828	972	517	
33	236	260	-196	-659	-723	-961	-241	638	863	920	492	
47	25	185	-287	-866	-826	-639	-269	568	627	885	638	
-22	-317	-74	-98	-279	-194	-14	-35	49	122	129	96	
-311	-577	-64	83	216	1387	685	205	-499	-766	-1234	-251	
-346	-1182	-323	75	1446	3033	1823	-42	-1370	-1589	-2398	-463	
-658	-650	-316	75	1680	3015	2090	115	-2052	-2123	-2742	-506	
-57	-443	-241	847	1392	2961	1983	394	-1500	-2600	-1866	-339	
16	-359	0	360	408	1798	792	296	-717	-809	-400	-244	
-36	-64	-15	-126	8	635	24	304	-185	-144	-75	161	
