-49	-83	149	253	138	-164	-102	-54	-108	-369	-414	-602	-454	-506	-221	-128	-112	182	209	210	-67	297	62	-35	-42	22	-103	-63	
-124	1	33	-48	171	-191	-210	-237	-397	-610	-742	-742	-491	-1293	-40	-32	207	394	210	805	-192	515	-30	-124	-237	-119	-185	-74	
-86	-35	32	155	391	-34	-319	-829	-659	-1244	-925	-1523	-552	-1900	-86	89	580	403	181	1787	582	822	-148	-193	-200	-271	-216	-82	
-49	-73	44	245	510	332	-353	-943	-1141	-2145	-1331	-1858	-413	-1528	-132	-105	231	551	1013	2694	1563	1577	78	87	-296	-296	-325	-191	
-50	-56	-28	409	424	275	-678	-1256	-1891	-2934	-1429	-1830	-621	-809	-275	-86	344	560	1334	3166	2073	2691	463	445	-326	-352	-325	-273	
-7	-21	55	237	156	-272	-678	-1967	-2670	-1892	-995	-853	-441	-879	-73	38	266	414	297	1523	1828	2974	1281	384	-173	-458	-403	-347	
-146	24	32	81	-28	-232	-721	-2067	-1962	-1779	-448	-463	-140	-809	-79	46	180	268	113	1032	1072	2823	1715	1072	156	-266	-236	-96	
-243	-104	-104	-48	-116	-774	-1221	-2010	-631	-370	-147	-140	-27	-119	-38	14	-125	45	-67	341	245	1256	1413	2109	-8	157	-178	-72	
-103	-35	-169	-238	-852	-1650	-1235	-1171	8	-14	31	134	102	-139	34	-20	-216	-236	-540	-8	-230	376	734	2561	497	493	383	78	
-137	-187	-296	-1616	-1849	-2455	-1564	-587	392	199	648	697	338	143	140	-85	-223	-230	-1423	-737	-722	-341	629	2373	1681	1737	917	279	
-125	-712	-290	-2704	-2051	-3188	-978	-75	921	707	850	1099	939	235	23	-236	-268	-430	-1644	-1162	-1620	-899	52	1920	2227	2942	1350	209	
-125	-477	-324	-2342	-2340	-3274	-849	386	1415	622	901	1116	1936	1128	296	-276	-745	-637	-1849	-1241	-2014	-1561	-281	902	2189	3074	2348	217	
-215	-639	-888	-2313	-3451	-3260	-454	418	1824	1080	1170	1400	2368	2301	390	-433	-2132	-652	-1407	-1099	-1904	-1702	-320	676	2849	3582	2103	646	
-374	-814	-1340	-2617	-4015	-3375	-28	858	1756	1469	1052	1668	1487	2202	658	-656	-2255	-718	-1360	-973	-1809	-2207	-635	235	3094	3978	917	409	
-506	-1063	-1209	-2487	-3711	-3662	-156	996	1824	1486	1372	1969	1354	2334	855	-677	-1833	-1144	-919	-1146	-1825	-1466	-115	224	2566	4279	1293	531	
-373	-639	-1019	-1761	-3206	-3332	-48	773	1193	1215	1120	1366	1188	1871	655	-125	-1928	-644	-378	-1083	-1778	-1120	-126	638	2604	4166	497	339	
-311	-682	-557	-1138	-3004	-3001	-122	144	477	843	648	798	590	1145	577	-197	-1697	-644	-222	-879	-1400	-285	78	1015	2774	3771	270	142	
-341	-565	-516	-1138	-2282	-2814	-1436	-156	408	927	699	371	236	454	226	-214	-321	-585	-259	-421	-880	26	489	1713	2397	2810	322	261	
-250	-214	-358	-1254	-1733	-2527	-1464	-1284	88	350	349	339	157	-139	15	-69	-165	-289	-215	-311	-549	634	1111	1920	1511	1303	122	-8	
-181	-180	-221	-254	-520	-1205	-1493	-1498	-631	-295	134	237	70	-57	-53	-138	19	61	122	262	315	2445	1828	2015	445	628	-148	-133	
-153	-159	-90	-55	-164	-395	-1593	-2494	-1650	-1483	-314	-267	-173	-105	-297	-158	92	236	332	744	846	3068	2563	1223	-119	-15	-145	-215	
-146	-166	13	-28	138	-123	-1707	-2437	-2415	-1765	-967	-686	-656	-809	-443	-289	170	438	324	1825	1224	2691	2167	200	-296	-547	-200	-215	
-49	32	337	81	317	-7	-964	-1683	-2231	-1990	-1051	-1244	-1065	-1182	-375	-217	441	674	1504	2486	1752	2445	1715	104	-1157	-1035	-442	-314	
-48	8	254	302	1352	851	-271	-1313	-1735	-1765	-1415	-1871	-691	-713	-231	-182	-105	1818	2544	2127	1110	2238	790	-97	-685	-429	-322	-296	
-125	165	194	188	1195	1076	-116	-1156	-688	-1356	-1500	-1537	-496	-616	-376	-173	249	1175	2222	1693	1035	1200	236	-60	-527	-274	-119	-158	
-118	57	172	-28	130	624	-224	-402	-79	-962	-841	-979	-552	-588	-402	-289	100	683	2052	1032	507	682	270	-90	-244	-151	26	-44	
-146	-28	41	24	186	357	-21	-156	-162	-722	-827	-1007	-352	-384	-282	-177	116	305	805	674	463	78	-311	-145	-159	-111	-30	64	
-136	-194	16	106	87	56	153	-40	-48	-101	-207	-173	-190	-235	-165	-124	-27	222	420	604	61	69	-304	-126	-133	-46	26	-6	
