-183	-295	-63	-118	-125	-125	-183	-180	-177	-184	56	-169	432	96	-54	-87	440	126	8	-203	
-148	-167	-102	-140	-181	-221	-265	-281	-192	-415	-187	61	480	143	39	7	613	262	179	-420	
-169	-123	-35	-169	-250	-242	-372	-1181	-369	-1176	-177	120	496	302	365	403	1171	133	77	-105	
-29	-120	67	-251	-326	-624	-727	-1761	-708	-1550	-278	128	347	374	722	1099	1288	286	101	-25	
135	-169	-133	-378	-841	-1210	-1442	-2748	-1069	-1794	-217	-54	392	1198	1793	1417	2235	765	314	-2	
-39	-176	-249	-511	-1356	-1957	-2652	-4373	-1603	-2182	-231	-162	904	1842	3358	2537	2900	1475	296	197	
-85	-176	-328	-481	-1518	-2777	-4154	-5331	-3047	-2412	-312	0	1040	2553	4722	4595	3731	2515	576	178	
-117	-254	-405	-999	-2328	-4374	-5305	-6375	-2773	-2757	-48	120	296	1537	5463	5348	5260	3721	757	520	
-155	-316	-531	-1147	-2092	-5487	-6122	-5780	-2051	-1219	363	-108	-249	334	5143	4863	6457	4184	1594	85	
-331	-585	-545	-1620	-2092	-6322	-6617	-5867	-1387	-164	1999	-264	-1311	-215	4470	4562	7421	4712	2201	62	
-388	-316	-538	-1694	-3108	-6981	-7930	-6723	-1026	97	2569	-358	-1792	-1159	3981	4963	8020	5009	2185	598	
-348	-376	-1177	-1886	-2961	-7494	-8542	-6912	-1156	194	2172	-559	-1509	-1173	3106	4879	7604	4960	1331	497	
-380	-615	-1058	-1102	-2710	-6395	-7900	-6651	-1271	56	1706	99	-447	-416	2534	5164	6657	4233	905	418	
-176	-600	-984	-866	-1974	-5150	-5932	-6491	-1719	-443	619	130	-14	-34	3072	5047	6075	3556	724	434	
-176	-615	-531	-674	-1253	-3803	-4503	-5374	-2701	-1205	-156	35	336	470	3325	4110	4230	2565	476	326	
-169	-519	-494	-570	-341	-2821	-3002	-4184	-2080	-1679	-224	-169	389	758	2938	2671	3216	1657	421	62	
67	-246	-91	-216	-139	-1356	-1588	-2052	-795	-1593	-102	-129	632	690	1608	1601	1454	423	259	118	
-17	8	-33	-63	-312	-1151	-1136	-1297	-549	-1507	-183	-176	488	317	1019	1132	511	227	167	67	
-111	-295	16	-146	-264	-359	-544	-876	-506	-1090	-305	-230	304	470	555	339	228	-218	118	15	
-187	-92	234	-34	-194	-242	-310	-345	-157	-989	-332	-135	280	175	349	63	62	-324	-90	-138	
-183	-120	149	-28	-39	-56	-145	-35	-220	-932	-122	-81	160	150	328	150	-80	-416	-263	-145	
