-10	61	-141	-195	-215	-377	-296	-288	-189	-104	-229	-214	261	426	147	312	138	17	-45	-106	
6	140	-333	-237	-377	-1094	-924	-874	-281	-274	-244	-207	287	452	599	373	243	78	9	-126	
-37	-151	-548	-572	-422	-1440	-1711	-937	-281	-521	-178	104	542	1298	1001	732	356	238	130	-118	
-114	-156	-206	-1171	-1094	-2196	-2262	-1598	-1052	-694	78	539	974	1504	2108	1407	972	390	156	-45	
-193	-304	-355	-761	-2291	-3187	-3852	-2149	-1650	-662	278	496	1988	2461	3271	1707	1872	52	364	-96	
-89	-281	-883	-1045	-2826	-4179	-5362	-3391	-1461	-945	756	653	2401	3944	4959	2551	2434	286	780	-8	
-219	-286	-318	-1738	-4007	-5675	-5960	-4068	-942	-458	342	592	2570	3944	6198	3714	2940	381	1355	346	
-252	-326	-946	-2210	-4999	-7611	-6369	-3391	-219	-274	67	-60	1631	3663	7342	4970	3128	1239	1430	234	
-341	-1006	-1072	-2777	-6180	-8539	-6118	-2919	601	52	-228	-920	261	3137	7868	5852	4590	2101	1280	294	
-926	-1226	-1702	-3187	-7707	-9279	-5567	-1897	2227	610	-111	-1785	-288	2724	8130	6489	4796	2438	1411	355	
-232	-1305	-2285	-3281	-7487	-9500	-4906	-1330	2660	1103	-399	-2791	-324	1786	8881	6902	4965	2288	1767	416	
-404	-1053	-2128	-3769	-7251	-9012	-5126	-1362	1757	596	287	-1722	-318	2368	8262	5833	4965	1782	1861	164	
-222	-1258	-1198	-3013	-5975	-7831	-4418	-1913	722	183	644	-370	-30	3081	7042	5045	4327	1332	1224	-23	
-392	-392	-994	-2179	-4684	-5879	-4874	-3203	-111	-266	1189	-89	261	3156	5672	4089	4028	390	763	156	
-15	-333	-466	-903	-2905	-3801	-4135	-3454	-443	-379	574	808	1181	2461	4697	2289	2209	251	355	0	
-8	-243	-244	-451	-1346	-2259	-3505	-2872	-1241	-521	681	1128	1068	1898	3046	1895	897	-82	71	-23	
26	-177	-148	-304	-141	-952	-2325	-2227	-1225	-251	313	451	899	885	569	920	43	-16	34	-111	
26	-81	43	-170	-119	-193	-665	-1551	-659	-192	-133	313	354	452	269	278	-244	-59	-118	-93	
148	42	-31	-141	87	43	-289	-497	-244	-141	-176	-126	145	-74	173	43	-275	-251	-103	-126	
