-133	-199	-207	-312	-240	-316	104	-105	-302	-383	-194	-315	-300	-282	-272	138	25	-20	17	-55	-23	120	206	206	27	-52	-60	-58	-60	-32	
-163	86	-280	-277	-255	-289	-236	-184	-361	-383	-243	-449	-411	-302	-272	302	121	-74	-30	14	284	378	430	361	-103	-107	-26	-20	-30	-110	
-266	86	-185	-398	-148	-347	-307	-310	-402	-545	-390	-506	-270	-441	-309	241	232	112	94	261	387	422	311	318	292	-132	-30	-196	-101	-17	
-155	199	-199	-286	-148	-486	-332	-530	-702	-968	-968	-929	-140	-449	-111	101	207	198	206	551	508	418	373	309	197	27	111	-20	0	-18	
-89	19	-170	-232	-214	-494	-111	-1045	-907	-1564	-1469	-2010	-489	-1284	-45	69	552	543	825	772	740	1031	455	119	126	-66	309	8	19	-103	
-60	-77	-59	-140	-23	-523	-295	-1422	-1456	-2394	-1501	-2229	-740	-1535	-103	103	707	778	1588	1534	2130	1607	1382	657	257	182	206	94	-88	18	
-82	-207	-48	-55	-293	-833	-621	-2080	-1801	-3225	-1939	-2558	-959	-1644	-433	-45	518	611	1476	1925	2520	2405	2235	1529	137	305	240	-15	-147	38	
-266	-325	-80	-118	-258	-865	-1452	-3147	-3086	-3836	-2409	-3059	-959	-1660	60	-103	801	927	1271	1906	2706	3613	2421	2290	481	661	248	22	42	-103	
-67	-107	-232	-430	-500	-1853	-3209	-4009	-3071	-3350	-1642	-2182	-588	-1269	-59	-125	267	301	1067	1293	2297	3353	2922	2735	777	1281	180	475	231	-88	
-109	-207	-310	-555	-1378	-2920	-4573	-4511	-2694	-2159	-686	-1352	-96	-147	-140	-397	68	112	112	499	1591	2238	3219	3551	2353	2708	223	1470	377	-52	
-111	-229	-649	-1230	-2712	-4410	-5169	-4025	-2240	-1611	-295	-741	-23	-52	-332	-231	-142	-301	-133	232	978	1180	2700	3199	3763	3542	624	1692	411	137	
-251	-273	-583	-2360	-4077	-5587	-5122	-3695	-719	-702	-173	-133	596	224	-214	-485	-103	-1387	-529	-463	-228	266	1809	2958	4430	4283	1551	1618	374	150	
-141	-347	-1715	-2800	-5254	-6826	-4291	-2347	-324	-52	441	354	2145	1181	-140	-576	-544	-1825	-795	-1110	-433	-470	212	2215	4894	5303	2218	2988	480	334	
-480	-1081	-2029	-3506	-6164	-7610	-3303	-1234	164	528	1143	1390	3917	2393	233	-576	-1344	-3796	-1936	-2314	-1199	-992	438	527	4059	6415	3737	4062	403	321	
-244	-987	-2468	-4228	-7059	-7281	-2675	-842	1125	1222	1890	2827	6118	3493	466	-842	-1657	-5892	-3719	-3846	-1105	-1055	0	386	3410	7082	4756	4784	392	506	
-200	-829	-3222	-4714	-8047	-7250	-997	-450	528	1316	1498	3909	7163	4276	860	-482	-2548	-6517	-4985	-4455	-1324	-1664	180	453	2910	7861	5626	4340	1207	691	
-229	-1316	-3175	-5829	-8440	-7344	-574	-435	901	979	1722	4935	7331	4257	1419	-560	-2642	-7143	-5689	-4768	-1371	-1524	-110	472	2706	7972	5886	3729	1355	291	
-419	-767	-3567	-5735	-7843	-7108	-295	-486	363	398	2095	4842	6678	4313	1475	-576	-1625	-6721	-5423	-4111	-496	-1305	-235	533	2817	7879	5497	4692	1781	428	
-391	-625	-2704	-4762	-7624	-7014	-668	-516	639	320	2058	4189	5614	3437	1530	-811	-1860	-5626	-3859	-3205	-480	-1383	-404	653	2891	7712	4941	4729	1818	635	
-340	-524	-2154	-4291	-5929	-6967	-1452	-1281	-8	380	1348	3144	3674	2691	841	-576	-2079	-3780	-2999	-2235	-37	-1196	-279	1102	2947	6600	4848	2766	744	454	
-104	-688	-1888	-3773	-4972	-6497	-3083	-1876	233	129	415	1278	2182	1628	500	-639	-1422	-2279	-1357	-1391	249	-1133	129	2049	4245	6619	3718	1877	577	137	
-170	-325	-1307	-2125	-3230	-5210	-3648	-2739	-427	-968	216	-81	559	-89	-19	-400	-566	-996	-155	-235	941	-118	412	2772	4912	4654	1106	914	463	-8	
-121	-163	-569	-1199	-2179	-4096	-4134	-3899	-1064	-1783	-317	-851	-184	-486	-270	-375	-397	-544	788	163	1312	901	1679	4089	4430	2634	1291	291	42	32	
-30	173	-104	-516	-107	-3140	-4526	-4464	-3165	-2943	-780	-1696	-802	-1597	-199	-170	51	8	1364	1125	2836	2610	2755	4627	3373	549	717	-352	102	-154	
-37	114	-47	-310	-30	-2198	-3130	-4558	-3933	-4055	-1610	-2824	-1429	-1785	-579	-155	353	405	2071	1609	3653	3798	2792	3904	2149	8	283	-70	-74	-145	
-155	-32	112	-89	494	-645	-2330	-4213	-4121	-3977	-2425	-3012	-1209	-1394	-177	189	782	1076	1997	2036	4322	4467	3052	2920	1296	-44	-74	-85	34	-20	
-140	-40	147	182	200	-324	-1311	-3084	-3478	-3303	-2425	-3044	-1068	-1879	-140	458	2029	612	2127	1943	4657	3445	1920	1603	489	-250	-154	-228	-120	21	
-37	17	121	60	103	-133	-52	-1500	-2146	-2441	-858	-2621	-724	-1535	-184	402	1396	569	1532	1386	2093	2498	435	898	240	-316	85	-448	-81	-74	
-8	-103	-62	94	61	-133	-221	-567	-567	-1611	-442	-1790	-588	-909	-169	-59	1359	189	806	884	1405	1365	172	343	240	-1161	-399	-172	120	-147	
-93	-103	-126	95	77	17	-104	103	-140	-339	-81	-250	-383	-258	-96	170	894	34	275	327	731	318	0	133	189	-344	17	42	-66	66	
