-14	-153	-381	-282	-253	-233	163	-2	-14	
8	-313	-826	-228	-310	-41	268	151	8	
-71	-272	-1342	-712	-310	114	749	330	48	
-42	-703	-1121	-1166	-324	902	1230	833	48	
-308	-1102	-1238	-1151	-427	638	741	972	137	
-342	-1102	-1091	-858	-310	551	480	1146	727	
-165	-28	-333	-201	41	147	114	56	185	
-91	300	414	297	131	-659	-939	-1061	-89	
67	1014	2907	1290	57	-1587	-2426	-1895	-420	
67	1338	3587	2037	131	-2429	-2758	-2642	-492	
-42	1140	3408	1716	345	-1355	-1690	-1694	-373	
-28	466	2120	1165	24	-543	-361	-1004	-265	
-140	41	778	123	-5	-151	-62	-279	-149	
