-37	0	126	-8	-42	-126	-319	-204	-114	-69	529	-82	-14	
-56	-50	4	47	33	-195	-464	-249	-21	24	898	204	16	
-107	-36	-15	43	25	-209	-561	-297	-14	-14	485	297	218	
-114	-45	18	-42	-335	-511	-1238	-628	-14	327	1073	284	143	
-142	-41	16	109	-294	-762	-1827	-1503	-214	849	1702	764	282	
-75	8	84	-29	-356	-733	-1533	-785	-385	352	1545	399	210	
-71	0	-359	50	-115	-195	-243	-35	-220	-206	97	-136	72	
-163	-276	-394	8	41	333	635	667	-131	-659	-1083	-1176	-143	
-319	-466	-442	-288	142	1950	3086	1965	-55	-1268	-2181	-2053	-305	
-383	-276	-371	-224	125	2256	2675	2161	-49	-2037	-2455	-2714	-806	
-447	-57	-254	-67	393	1644	2353	1076	41	-1602	-2080	-1923	-1107	
-256	-266	-273	-183	125	391	1333	355	197	-905	-477	-1061	-332	
-86	-92	-174	-169	8	-174	315	-118	31	-192	57	-211	-116	
8	0	-162	-197	-245	-762	-146	-408	-91	65	217	267	-34	
102	-163	-96	-201	-405	-836	-541	-492	-49	196	276	173	-61	
281	31	-50	-106	-161	-792	-561	-756	-241	212	334	210	-129	
281	59	219	24	-98	-467	-444	-682	-262	392	432	154	-41	
136	67	228	84	-70	-418	-238	-844	-159	229	161	87	56	
16	162	312	0	-8	-112	-513	-580	-35	70	48	-21	-55	
