116	132	49	171	146	-280	-75	-929	-229	-463	-254	15	306	141	179	93	-40	-97	-150	-89	
74	173	291	172	97	-530	-143	-1242	-886	-736	-348	134	623	798	215	13	-58	-65	-23	-259	
265	181	300	131	-103	-1076	-1150	-1441	-1424	-905	-27	118	390	1458	1216	417	15	-82	-150	-295	
228	206	255	32	-348	-1492	-2179	-1669	-1636	-1018	-181	-47	1088	1591	1807	427	-72	-136	-200	-254	
174	239	300	262	-35	-1306	-1664	-1540	-1495	-934	-408	31	889	1838	1774	938	171	-188	-267	-496	
149	181	94	-90	-76	-1349	-1450	-829	-942	-863	-221	-94	1105	1260	1118	497	7	-23	-326	-209	
-132	-14	-14	-336	-389	-831	-326	40	-155	-27	-66	-47	165	54	210	-440	123	148	-65	166	
-201	-243	-406	-441	-213	-136	290	563	520	279	31	-233	-332	-1238	-185	-978	-294	93	281	138	
-354	-873	-727	-572	114	573	1740	2436	1995	588	87	-280	-705	-3212	-1158	-1032	-810	240	420	350	
-355	-2045	-1646	-543	285	1389	3276	3808	3512	1876	206	-742	-1815	-4483	-2532	-1566	-1384	967	1353	899	
-532	-2162	-2360	-833	293	1337	4450	4254	4023	2401	357	-560	-3744	-5726	-3590	-2851	-1697	209	918	1126	
-503	-1649	-2666	-1370	383	1858	4674	4306	4534	2926	333	-616	-4175	-5077	-4099	-2837	-990	649	1202	1844	
-340	-1444	-1471	-673	595	2344	3328	2797	3563	3095	15	-616	-3384	-3654	-3096	-1880	-642	1077	1467	1051	
-257	-639	-436	-369	73	1510	2155	1442	2250	1740	-247	-293	-2245	-2812	-1914	-1593	-772	858	446	332	
-205	-276	-131	-325	-321	438	258	209	472	792	-201	79	-913	-1472	-672	-1142	-105	289	105	59	
-125	-138	403	-383	-378	-327	-244	-544	-316	167	-85	142	-73	-40	-158	-499	-187	-319	-230	-148	
-21	239	1536	212	-478	-1464	-1121	-1199	-942	-722	-448	418	621	1838	626	551	177	-130	-23	-325	
24	495	1536	401	-405	-1406	-2122	-2323	-2401	-1300	-374	316	1836	2532	1512	791	15	-120	-126	-311	
91	289	1218	393	-621	-1478	-2265	-2309	-2826	-1385	-361	446	2701	2482	1856	442	309	-236	-422	-200	
126	140	705	278	-328	-1090	-2437	-1982	-2528	-1131	-274	463	2318	2070	1938	411	61	-239	-430	-243	
207	191	312	241	16	-530	-1336	-1299	-2061	-1018	-348	173	1653	1376	1315	621	-22	-177	-185	-237	
99	107	-42	80	-48	-272	-1293	-516	-1367	-463	-368	86	1055	470	1036	233	-27	-259	26	-222	
8	57	-9	-53	-7	-300	-630	-88	-263	-181	-254	158	401	156	358	129	-59	-96	52	-89	
