-141	-108	-98	-148	-312	-492	-323	-446	-308	-53	-15	288	472	463	244	157	-274	-189	
-122	-153	-181	-221	-206	-906	-231	-455	-270	43	114	315	525	634	367	174	-101	-111	
232	-201	-274	-346	-246	-989	-870	-584	-360	113	113	656	884	1105	454	279	57	-8	
15	-175	-614	-686	-941	-1845	-1790	-663	-601	-60	499	1598	1658	1256	545	733	61	200	
-108	-168	-574	-993	-1426	-3130	-2615	-2167	-582	-178	481	2996	2696	2445	1658	786	279	279	
-122	-807	-785	-1537	-2065	-4704	-3522	-2413	-294	-104	429	4432	3867	4181	2337	789	427	289	
-471	-976	-672	-2890	-3120	-5201	-4058	-1552	386	-82	481	4828	4339	6257	2884	1242	497	366	
-843	-1159	-841	-3615	-4924	-6154	-4126	-420	820	-1113	-245	4639	4528	7446	3997	2015	117	584	
-348	-1046	-1023	-3992	-6604	-7010	-2642	-151	2032	-1901	-1738	4111	4509	8559	5053	3636	757	889	
-316	-1046	-1289	-5108	-7145	-7273	-2477	93	37	-2863	-2416	3544	4679	9069	5393	3768	1134	717	
-209	-962	-1458	-5401	-7048	-6845	-1996	147	889	-3052	-2117	3412	5094	8937	5204	3089	852	689	
-95	-1046	-1542	-5345	-6840	-7204	-2931	-145	408	-1144	-1691	4507	5037	8012	4600	3410	569	305	
-343	-905	-1401	-4829	-5854	-6969	-3494	-650	127	-326	-603	4602	4867	7012	3393	3202	375	122	
-128	-680	-883	-3462	-5146	-6209	-3879	-1921	-336	-89	-200	4488	3942	5559	2545	1751	-45	-66	
-195	-409	-448	-1718	-2884	-4331	-3274	-1306	-341	332	394	4016	2564	2823	1602	1110	-104	-59	
-81	-201	-518	-909	-1940	-2798	-2917	-923	-53	130	52	2864	997	1747	288	489	35	104	
48	-161	-181	-476	-1107	-2218	-1694	-2058	-419	189	484	1391	717	879	405	323	217	122	
-10	-89	-216	-373	-531	-1196	-1117	-1648	-569	289	490	630	332	-60	131	-37	134	70	
-41	-161	-221	-240	-266	-245	-760	-381	-419	455	367	113	-230	-175	-45	-21	61	69	
-92	-295	-251	-258	-201	0	-677	-453	-294	139	245	78	-215	-224	-116	-60	78	357	
