230	-36	2	0	-158	-188	-298	-470	16	16	334	-17	38	
60	-25	-29	-141	-146	-285	-402	-536	-156	16	334	121	71	
-90	14	-15	8	0	-362	-650	-844	-117	0	586	8	11	
-33	-42	63	218	-21	-585	-1077	-785	-193	262	1492	-7	40	
-63	-29	92	218	-314	-378	-1003	-1122	-324	761	1859	292	266	
-86	50	138	176	-308	-762	-1135	-770	-379	920	1457	364	355	
93	103	53	92	-294	-659	-1150	-433	-201	237	1038	451	172	
-8	33	-120	-43	75	-251	-84	-152	-227	-144	342	-123	-21	
-248	-233	-500	50	242	416	581	827	-262	-789	-910	-1076	-204	
-518	-311	-579	-246	259	1176	2818	1965	-7	-1935	-3105	-2053	-463	
-308	-283	-397	-346	309	1302	2890	2215	106	-2603	-3249	-2484	-735	
-185	-242	-380	-346	201	1302	2371	1610	246	-1660	-1906	-2283	-792	
-50	-120	-352	-77	100	483	1637	774	90	-746	-1213	-1219	-461	
162	-8	-218	-99	75	-98	431	-28	90	-107	-198	-123	-251	
142	45	-78	-176	-170	-299	-361	-580	-165	107	317	154	-238	
85	12	-36	-43	-280	-467	-437	-975	16	384	1283	312	8	
8	-43	42	-22	-162	-171	-606	-902	-49	433	1318	292	-238	
85	-6	50	-120	-175	-292	-503	-697	-159	81	619	202	-204	
8	-113	126	-78	-28	-163	-282	-507	-90	-62	513	81	-55	
-128	70	295	-92	0	-49	-180	-318	-186	-206	374	-150	-156	
0	229	198	-9	41	-21	-70	-304	-195	-206	220	-150	-101	
