-7	-526	-568	-304	-174	-268	89	-89	-156	-156	-112	-41	
-7	-629	-944	-258	-49	-51	163	-68	-89	-162	-182	-99	
63	-383	-885	-492	-129	-48	692	137	290	-129	-263	-102	
-251	-984	-1430	-518	74	90	1352	712	517	-146	-174	23	
-217	-1029	-1533	-932	-138	139	1160	851	597	-260	-310	-134	
-238	-866	-1415	-814	-379	-96	933	486	280	-277	-161	-47	
41	0	-21	-201	-207	-131	448	-21	-25	-169	-7	39	
92	483	921	396	-117	-775	-621	-1334	-190	-27	384	143	
167	1536	2693	1076	-165	-1660	-2715	-2412	-663	144	563	323	
343	2094	2675	1379	279	-2066	-2932	-3030	-349	265	767	366	
774	1590	2371	1147	435	-1254	-2383	-2326	-353	361	431	239	
351	500	1494	809	670	-644	-910	-803	-95	160	360	183	
-7	41	439	107	287	-226	-232	-245	-28	8	48	65	
-314	-313	-464	-311	65	-199	57	24	0	-41	-390	23	
-314	-496	-485	-536	57	294	578	364	48	-135	-485	-201	
-235	-245	-252	-355	-124	343	415	243	-95	-115	-266	-255	
-182	-267	-342	-507	-238	163	329	148	2	-75	-209	-182	
-182	-246	-340	-243	-181	-35	407	210	32	-257	-148	-141	
-97	-195	-311	-276	-207	-90	187	16	193	-70	-137	-70	
