-195	-492	-304	-262	-83	253	59	25	
-112	-1077	-346	-262	-165	898	287	8	
-404	-1121	-990	-55	-7	1335	186	108	
-1043	-1636	-1459	-172	262	1457	677	177	
-881	-1533	-1298	-165	335	1440	885	258	
-969	-1194	-1166	-255	245	811	677	605	
-140	-139	24	8	131	114	-7	323	
475	1029	667	98	-180	-1286	-918	-41	
1032	3140	1592	57	-1355	-2571	-2053	-339	
1608	3605	2108	222	-2139	-2715	-2742	-349	
1554	3033	1361	666	-1790	-2513	-1866	-463	
516	1243	578	386	-760	-852	-975	-265	
-42	33	24	115	-151	57	-286	-48	
-355	-354	-394	-52	40	317	-62	-41	
-511	-589	-565	32	245	497	486	274	
-777	-664	-697	32	122	497	367	201	
-320	-222	-551	-207	147	1300	284	-143	
-178	-300	-507	-165	131	1090	32	-210	
-230	-291	-387	98	170	521	113	-69	
-77	-201	-359	-46	128	350	-62	-89	
