8	159	5	66	-276	-253	-209	-206	-334	-238	-95	136	129	22	-27	
84	217	84	74	-235	-317	-329	-246	-645	72	-34	336	342	0	-40	
73	105	41	65	41	-220	-485	-253	-688	-231	72	353	494	55	134	
84	92	103	107	-9	-282	-673	-430	-760	-373	72	512	622	341	284	
78	103	175	132	99	-305	-485	-492	-1090	-359	120	426	656	918	1099	
69	67	50	-48	-159	-310	-350	-499	-1306	-535	0	887	944	732	865	
42	24	50	-215	-90	82	-69	-137	-272	-95	-81	232	-27	-27	276	
42	-63	33	-575	-118	370	245	766	478	129	-223	-437	-581	-374	-240	
-85	-294	-244	-664	-118	422	1640	2663	1528	129	-338	-1481	-1892	-1486	-1090	
-372	-360	-292	-1106	-366	1165	2203	3624	2257	394	-516	-3024	-3315	-2635	-1760	
-386	-482	-600	-1283	-360	793	2923	3781	3264	860	-445	-3378	-3991	-2341	-1732	
-330	-494	-821	-915	-270	475	2660	2645	2448	567	-715	-3024	-3836	-2439	-1509	
-241	-342	-348	-374	-380	32	1060	1894	885	-158	-257	-2274	-1723	-1401	-1062	
-148	-126	-265	-303	-448	-282	212	374	-34	56	-183	-858	-315	-321	-128	
84	108	116	-125	-263	-418	-470	-722	-558	-134	0	176	271	277	418	
75	418	283	157	-187	-655	-1616	-1444	-1320	-34	233	480	995	1170	630	
42	288	258	144	-63	-538	-1877	-1820	-1895	-353	361	682	1588	1675	1049	
-71	175	166	224	41	-165	-1283	-1748	-1880	-678	402	495	1503	1355	563	
-162	318	177	224	69	-200	-891	-1286	-932	-387	249	304	876	1911	466	
171	113	0	-7	-52	-324	-644	-506	-760	-400	-34	219	310	968	308	
269	-35	-37	-42	-93	-214	-302	-96	-400	-326	-61	113	151	388	79	
