21	33	57	32	-185	-222	-261	-431	-478	-222	142	-293	70	133	179	178	-20	-23	-245	-201	-205	
82	74	-4	0	-21	-388	-432	-616	-631	-443	-181	-333	73	195	203	188	294	201	-139	-189	-208	
97	107	81	54	-278	-932	-461	-687	-1141	-624	-338	-116	362	336	363	442	363	148	-133	-208	-222	
199	148	230	49	-212	-1262	-535	-1370	-1197	-489	-194	-153	417	1293	823	493	262	-104	-333	-674	-281	
348	393	334	57	-273	-1392	-1336	-1683	-1268	-1244	-348	-167	972	1640	872	446	366	122	-792	-1793	-289	
381	396	301	155	-253	-1219	-1193	-1441	-957	-680	-227	-87	955	1260	1085	124	389	-140	-1187	-1793	-565	
340	276	191	139	-458	-1492	-806	-658	-178	-121	-139	128	872	633	970	453	341	116	-714	-1288	-363	
120	49	49	-144	-419	-1119	-61	48	-88	23	-14	118	275	407	257	108	-20	-78	-378	-847	-458	
16	-387	-131	-543	-312	-272	274	386	280	103	150	86	110	-34	-106	-400	-704	-261	-74	-245	-281	
-187	-844	-447	-659	-14	202	757	1236	870	690	381	-27	-193	-1472	-664	-1470	-745	-185	297	367	-23	
-664	-1005	-917	-1138	432	555	1533	2042	2012	1605	571	23	-774	-2577	-1832	-2044	-1724	-89	238	1409	245	
-1047	-1342	-1661	-1500	489	1250	2155	2814	3017	2130	1322	181	-1371	-3074	-2258	-2181	-2948	-215	1334	1598	752	
-885	-1517	-2287	-1341	1248	1753	2517	2882	3563	3112	1843	-27	-1676	-3765	-2642	-2618	-3261	-319	1561	2316	1167	
-606	-1605	-1835	-1181	1178	1441	2948	2917	4159	3621	1894	118	-1288	-3958	-2738	-2318	-2989	-178	956	2543	1072	
-347	-726	-1486	-992	793	1701	3225	2351	3529	2858	627	110	-816	-3406	-2450	-2523	-1751	-111	635	2259	498	
-236	-360	-873	-485	440	1233	1067	1167	1637	2045	190	39	-635	-1762	-1942	-1333	-1289	438	767	1277	253	
-229	-221	-138	-213	-35	186	201	273	296	422	-114	-172	-593	-823	-870	-1046	-922	411	595	577	-45	
0	107	427	458	-164	-361	-204	-559	-101	-328	-161	-139	-113	-547	-362	-909	100	236	-89	-74	-274	
41	346	1165	797	-151	-559	-663	-1711	-431	-934	-488	-107	-61	-7	-14	-269	119	177	-493	-721	-675	
107	115	1801	1113	-260	-1061	-1378	-1825	-1537	-1511	-560	-47	-14	781	888	497	471	455	-341	-1320	-943	
44	446	1394	1131	-7	-932	-1564	-2152	-1948	-1596	-448	47	196	897	1381	637	425	184	-204	-311	-864	
-7	231	882	779	73	-422	-1107	-2010	-1920	-1060	-630	-134	125	1178	970	334	280	262	-72	-232	-363	
-37	-7	599	352	293	-252	-475	-1725	-1551	-1131	-414	-127	78	715	970	426	100	8	-111	-232	-296	
30	-7	249	219	171	-266	-806	-857	-971	-934	-281	-120	385	484	468	303	117	71	-61	-289	-612	
16	0	-21	106	-62	-198	-556	-445	-758	-779	-408	-167	291	368	335	-14	-5	44	87	-289	-182	
