145	141	145	115	-110	-185	-961	-434	-232	-247	-238	-69	213	338	203	421	85	50	-61	-370	-237	
113	181	347	246	-229	-578	-961	-778	-237	-210	-117	-67	237	373	517	987	330	85	-200	-422	-334	
150	339	489	115	-473	-953	-1148	-1150	-530	-74	47	103	284	889	979	1495	163	38	-227	-420	-415	
183	539	827	123	-499	-1083	-1636	-1135	-216	216	183	222	347	787	313	1315	1134	-249	-326	-509	-548	
133	356	614	-49	-717	-982	-760	-320	-196	304	247	224	197	286	-20	757	938	-275	-316	-351	-397	
25	192	223	-117	-862	-1083	-286	161	24	416	362	230	231	181	-113	327	23	-229	-311	-378	-296	
-70	165	156	-214	-1239	-485	-75	140	176	699	555	39	85	15	-298	-191	-230	-268	-15	-148	-185	
-77	-86	-318	-385	-107	285	798	298	361	750	558	-67	55	-173	-934	-677	-381	-595	446	297	-82	
-279	-111	-770	-727	237	1545	1719	498	876	972	263	-154	-200	-524	-1831	-1062	-1169	-908	560	1202	411	
-245	-458	-1078	-262	294	2278	2847	1378	841	1091	167	-307	-147	-1010	-2384	-2051	-2249	-882	814	1788	1088	
-320	-694	-1386	-365	286	2907	2865	1844	567	784	159	-196	-280	-1635	-2080	-2546	-2017	-1942	744	2241	1787	
-467	-915	-1298	-523	630	4043	2899	1430	961	264	-54	-354	-406	-1176	-2094	-2106	-1620	-2282	701	2109	2505	
-422	-723	-1224	-698	524	3676	2448	1274	601	160	103	-328	-728	-1107	-1831	-1996	-1675	-2499	305	1844	2146	
-285	-402	-888	-578	319	2104	1580	998	430	-41	47	-474	-853	-1204	-1265	-1735	-2126	-1289	418	1618	1504	
116	-291	-536	-330	131	717	347	515	281	-155	-27	-267	-755	-732	-809	-1296	-1429	-543	229	429	332	
-3	-194	-187	-220	-4	97	-204	96	48	-390	-101	-301	-379	-232	-298	-719	101	-73	-119	-311	-437	
41	91	132	24	-21	-335	-1176	-292	-61	-431	-208	-261	-233	55	-47	-211	57	270	8	-298	-292	
75	398	380	-35	-233	-968	-1765	-508	-270	-518	-289	-187	-14	141	946	374	69	153	-104	-415	-322	
32	268	310	246	-377	-1026	-2053	-508	-1341	-730	-426	-94	245	267	1194	468	365	126	-259	-556	-459	
66	215	347	197	-90	-410	-1794	-1278	-1256	-334	-275	103	197	377	600	468	315	247	-172	-430	-393	
33	215	247	287	-192	-144	-1234	-921	-857	-417	-409	0	79	362	478	314	181	-229	-245	-267	-370	
-237	149	234	435	-49	-260	-788	-481	-516	-431	-121	47	55	-133	407	308	147	-46	-156	-252	-15	
