-29	-113	-111	-70	-181	-347	-118	-73	16	187	81	56	
-33	-79	-71	-70	-718	-606	-419	-145	-69	228	131	8	
-85	-43	50	-189	-1132	-1194	-394	-220	-131	317	210	218	
-85	-57	218	-210	-925	-1548	-573	-207	0	671	441	347	
16	152	85	-119	-895	-1415	-1430	-117	180	536	538	355	
31	152	92	-147	-762	-1121	-1107	-234	294	370	538	212	
-43	-64	67	-63	-167	-63	-187	-207	-76	114	8	16	
-290	-619	-29	134	466	886	355	16	-702	-925	-860	-278	
-438	-518	-358	192	1860	2729	1983	139	-1413	-2181	-1952	-387	
-763	-654	-465	0	1734	3051	2303	411	-1863	-2123	-2656	-265	
-839	-450	-197	175	1770	2353	1414	-14	-1674	-1979	-2196	-478	
-372	-296	-107	-154	942	975	495	-296	-1138	-925	-1119	-373	
0	-275	-190	-280	41	257	-90	-145	-117	358	-96	-68	
-49	-169	-197	-252	-195	-381	-595	-256	-62	381	0	0	
-37	-92	-165	-135	-67	-1018	-653	-220	24	350	64	-41	
-45	-12	-36	-56	-674	-1047	-770	-200	106	260	113	-20	
-29	126	100	-7	-467	-782	-166	-45	278	319	172	24	
