-126	-302	-273	-267	-178	-275	-580	-388	-326	-202	-197	
-224	-262	-229	-210	-136	-178	-927	-535	-336	-266	-237	
-119	-290	-386	-208	-74	-614	-974	-488	-777	-289	-370	
-238	-315	-328	-237	-481	-1304	-1636	-1387	-1375	-858	-433	
-349	-433	-371	-348	-603	-1477	-2629	-2490	-2446	-1346	-511	
-303	-278	-315	-245	-1218	-3117	-3480	-3341	-2415	-1425	-858	
-468	-335	-364	-640	-2621	-4440	-4315	-2884	-2399	-653	-1031	
-622	-302	-438	-2327	-4671	-4582	-4362	-2002	-2005	87	-921	
-382	-105	-650	-3210	-6042	-4945	-3921	-852	-1249	515	-417	
-325	-297	-340	-4755	-5853	-4472	-2771	-422	-572	789	-141	
-343	-417	-503	-4976	-6294	-3085	-1542	-178	-407	808	-97	
-382	-473	-1017	-4676	-7130	-2234	-452	-163	-97	407	128	
-343	-492	-1153	-5386	-7398	-1083	-333	78	307	344	-259	
-560	-636	-941	-5512	-6720	-1068	-333	332	398	263	-362	
-507	-1347	-1112	-5749	-6499	-1745	-1037	-95	34	-8	-606	
-270	-558	-1398	-5102	-6089	-1935	-1006	-296	-23	279	-748	
-218	-518	-1602	-4219	-5900	-3038	-1841	-60	-252	-252	-984	
-106	-491	-660	-2863	-4907	-4582	-3070	-868	-493	-510	-1314	
39	-294	-373	-1696	-4355	-4078	-3574	-2348	-1580	-748	-1251	
-135	-159	-288	-923	-2952	-3668	-4141	-2159	-1974	-1204	-1676	
-54	-191	-203	-481	-1927	-2612	-3984	-2474	-2226	-1141	-1897	
-97	-131	-233	-348	-666	-1556	-2566	-2002	-1407	-1409	-1834	
-101	-145	-210	-224	-45	-1146	-2503	-663	-903	-1141	-1755	
-146	-202	-182	-141	-23	-437	-833	-311	-604	-422	-1251	
-119	-282	-173	-82	17	-134	-355	52	-267	-449	-732	
