-15	110	-79	-183	-44	66	-202	-201	-262	-473	-307	-305	-224	-135	-263	-21	79	5	157	95	-33	136	175	175	206	175	157	7	-185	-178	
-23	101	-120	-93	-84	-173	-221	-268	-420	-557	-151	-400	-312	-284	-262	-208	-52	30	267	336	78	127	384	315	243	-37	-10	-57	-135	-141	
-156	-64	-40	-50	-104	-195	-374	-228	-193	-920	-968	-788	-380	-829	-290	-248	95	-100	377	344	257	209	394	461	297	-82	-53	-124	-74	104	
-139	-212	-155	-57	-84	-160	-279	-401	-379	-1007	-1011	-1679	-1092	-1526	-419	-469	-62	15	385	1029	658	629	572	645	359	227	-97	-82	81	120	
-135	-276	-219	-218	-147	-209	-181	-653	-538	-1413	-1184	-2168	-1922	-1754	-744	-539	-125	-160	1038	1227	1512	938	1449	967	481	248	-30	34	63	139	
-128	-255	-225	-218	-205	-209	8	-1063	-1471	-2008	-2065	-3102	-2022	-1910	-829	-793	261	-267	689	1128	1479	1264	3036	1950	1107	315	-89	54	0	174	
-22	-360	-240	-71	-245	-264	-282	-2045	-2433	-3183	-2831	-2886	-1593	-1626	-485	-1145	-306	-449	706	1112	855	2014	2421	2668	1221	1069	105	271	209	147	
-142	-219	-140	-141	-335	-320	-664	-3056	-3177	-3444	-2845	-2297	-1264	-914	-417	-1215	111	52	469	583	249	1036	2469	2990	2336	1919	192	332	139	288	
-118	-71	-106	-15	-910	-807	-2122	-3934	-3774	-2704	-1834	-1823	-292	-929	-222	-849	-7	-407	-8	-67	-132	240	1578	2007	3526	3941	582	615	131	196	
-135	-417	-169	-358	-1920	-1857	-3270	-4052	-2914	-2124	-982	-1133	-170	-324	136	-765	-141	-449	-27	-192	-270	-53	768	2290	3772	5811	1337	1351	113	195	
-43	-507	-434	-600	-1994	-2892	-5183	-4520	-1967	-1544	-434	8	347	193	520	-235	-41	-951	-718	-934	-1035	-315	557	3179	4037	7473	3149	2030	209	227	
-227	-643	-458	-1137	-3242	-3764	-6581	-4491	-1515	-1370	-69	129	826	841	1739	287	142	-1537	-1565	-1666	-1543	-609	92	771	4075	8342	4679	2030	734	471	
-156	-283	-597	-1660	-4253	-4918	-6876	-4081	-305	-369	635	503	2379	3071	3034	995	-94	-2081	-2162	-3226	-2065	-1238	-315	192	3810	8172	5056	3427	1469	-23	
-149	-396	-552	-1734	-4624	-5923	-7273	-4389	-49	-144	1195	729	3846	4632	4125	1622	-21	-2374	-3620	-5174	-2711	-1894	-305	-82	3337	8228	5320	3785	1319	506	
-227	-382	-1017	-2466	-4550	-7092	-8200	-3993	65	339	1580	1233	4553	5369	4961	1842	55	-2778	-5077	-6265	-3467	-1607	340	653	2222	9532	5623	4163	1677	544	
-504	-553	-1347	-2540	-4208	-7358	-7788	-3671	189	-144	1545	1858	4398	5609	5250	1706	-94	-2708	-5271	-6941	-4099	-1757	-392	132	1618	9248	5962	4766	1149	393	
-397	-417	-1332	-2287	-4208	-6914	-7288	-3524	246	204	2156	1424	3967	5249	4892	1622	15	-2764	-4466	-7107	-3728	-1921	-601	-274	1996	8701	6434	3898	506	440	
-270	-583	-1032	-2197	-3376	-6825	-7288	-4389	90	229	1859	1146	3190	4649	4534	1520	-47	-2123	-3564	-5864	-2890	-1525	-580	43	2336	8738	5925	3672	715	846	
-247	-311	-1122	-1406	-3302	-5731	-6478	-4110	-303	-288	846	833	2396	3105	3307	1215	-47	-1411	-2495	-3627	-1364	-390	-236	341	2317	8002	4376	3106	941	902	
-185	-353	-479	-1212	-3242	-4903	-6581	-4447	-557	-702	432	259	1602	1939	2659	893	-121	-993	-1676	-2066	-560	-387	15	473	2733	7529	3810	1917	472	902	
-121	-184	-465	-379	-1653	-3217	-5257	-4623	-1806	-1471	154	-62	137	361	1551	510	-154	-574	-365	-727	-60	-7	626	2328	3394	4186	2205	358	419	87	
-134	-113	-300	-148	-835	-1945	-4006	-4227	-2360	-2661	-1040	-774	-346	-274	424	0	-164	-207	188	-73	10	540	1546	3122	3356	2713	714	-45	129	-22	
-135	-202	-223	-29	-252	-541	-2563	-3847	-3162	-3502	-2166	-1780	-678	-1171	-202	-215	-110	134	839	781	380	613	2145	2971	2298	786	218	-16	-15	-37	
-156	-85	-359	227	75	-167	-1356	-2807	-3439	-4083	-2831	-2742	-1393	-2238	-431	-638	-194	205	1138	1871	1298	1215	3684	3595	1844	306	23	-32	-185	-174	
-213	-182	-154	277	259	58	-464	-2308	-3206	-3357	-2701	-3044	-1965	-2537	-645	-934	-101	292	2086	2119	2053	652	4235	2555	1693	-15	-22	-51	-156	-193	
-213	-198	-46	124	209	58	-284	-1473	-2783	-2574	-1950	-2699	-2008	-2579	-588	-412	63	276	1604	1706	2300	559	3231	1231	408	122	-5	8	-259	-201	
-71	-122	-53	58	25	57	-35	-316	-1748	-2023	-1560	-2498	-1364	-2323	-411	-539	198	324	1520	1425	1922	652	2000	626	-23	236	90	113	-141	-156	
-15	-78	-54	-85	-15	183	0	-221	-709	-1442	-636	-1737	-907	-1683	-390	-295	0	23	772	1194	1528	567	817	280	208	98	99	62	-60	-97	
-15	33	0	-64	32	208	3	-152	-392	-165	-198	-875	-663	-1042	-504	-246	-61	39	506	282	663	420	379	43	26	-67	26	96	148	-119	
86	-4	-57	-134	0	50	-42	-339	-255	-42	-192	-817	-414	-715	-397	-121	-96	79	440	262	374	74	131	78	-62	-55	-8	218	-9	-64	
