-103	-104	-21	132	-318	-241	-300	-269	-300	-143	-260	-108	-275	-161	110	480	304	312	207	154	324	280	183	
-148	-21	8	-31	-435	-282	-398	-463	-788	-63	-801	-354	-349	-121	142	605	384	363	303	273	182	192	-23	
-183	-84	-49	-306	-961	-669	-760	-396	-1320	-692	-1000	-495	-376	-7	15	1205	484	773	404	294	223	187	157	
-60	-71	-70	-181	-975	-1209	-1529	-1098	-2096	-1593	-1782	-249	-302	119	308	1387	1508	1906	326	493	232	245	109	
-50	-70	-195	-160	-1210	-1661	-2704	-2008	-3389	-1622	-1683	-350	-197	55	313	1703	2218	2431	1085	1190	497	192	0	
42	-154	-237	-959	-1972	-2375	-4416	-2802	-3619	-1650	-1085	-475	-188	121	379	1554	2482	2644	2781	2226	376	616	8	
-217	-508	-452	-1283	-2894	-3687	-5258	-3047	-3734	-964	-587	-95	-12	102	165	1038	2070	2464	3237	4429	543	748	395	
-309	-642	-585	-2195	-3319	-5072	-5606	-3235	-2699	-149	-7	358	0	-73	-360	-113	1194	1430	2471	6211	2025	1315	824	
-344	-1147	-969	-3387	-4608	-5801	-5679	-2224	-1650	549	1013	1279	0	-34	-1760	-927	86	593	2634	6924	3689	1561	1712	
-204	-1014	-1620	-3741	-6395	-6442	-5273	-1416	-402	2310	2556	2404	-21	-266	-2890	-2079	-782	70	1933	6373	3481	2222	2033	
-391	-999	-2212	-4418	-7216	-6136	-4591	-1127	-68	3690	3946	2898	103	-84	-3950	-3647	-2384	-211	1672	5855	3954	2279	1901	
-600	-984	-2152	-4271	-7377	-6836	-4039	-665	137	4571	5061	3375	79	-616	-4675	-4869	-3461	-595	606	5822	4824	2789	2467	
-719	-573	-2345	-3976	-7494	-7259	-4010	-301	324	4277	4683	3614	-335	-630	-4787	-4938	-3295	-870	435	6195	4389	2922	2127	
-260	-999	-1768	-4197	-7479	-6953	-4141	-389	17	3104	3808	2693	-188	-267	-4606	-4091	-2591	-435	1020	5434	4521	2959	1428	
-183	-482	-1236	-2946	-6454	-7055	-4416	-1083	-252	2517	2213	1978	-195	-274	-3866	-2412	-1169	-172	1590	5239	4011	2449	1069	
-316	-342	-792	-2107	-5150	-6165	-5069	-2600	-1334	1292	395	488	-54	-207	-2625	-288	-119	429	1427	4705	3065	1126	654	
-239	-398	-629	-1533	-3964	-4649	-4837	-3033	-2484	-14	-75	-41	-248	-21	-1244	299	897	1512	1982	4267	2725	597	323	
-211	-301	-320	-473	-2338	-3600	-3894	-2975	-3245	-907	-986	-202	-119	277	-267	1205	2565	2283	2585	2421	1685	824	218	
-95	-154	-70	-291	-1620	-2725	-3328	-3307	-3317	-1650	-1569	-243	-302	325	63	2268	2928	3136	2243	1497	736	455	218	
-119	-100	-73	-77	-917	-1384	-1442	-2441	-2843	-1822	-1227	-348	-108	581	614	2268	2416	2578	1444	742	454	192	134	
-166	-63	-42	24	-352	-698	-1428	-1979	-2671	-1507	-1512	-730	-362	341	563	2335	1491	1873	520	526	146	131	39	
-140	58	-63	-156	-408	-475	-1167	-997	-1550	-735	-1057	-532	-242	404	580	1471	509	1594	147	263	175	-30	87	
-42	27	-140	-174	-404	-372	-507	-419	-803	-488	-801	-310	-282	119	237	1188	401	954	284	69	118	82	130	
-106	13	-70	-91	-132	-172	-441	-239	-803	-305	-412	-209	-108	-74	126	535	-86	265	151	54	102	147	11	
