-319	-499	-320	-351	-240	122	-48	-45	
-265	-782	-249	-207	-172	399	-28	26	
-306	-856	-580	-55	409	1440	56	218	
-748	-974	-1049	-110	417	1492	729	226	
-895	-1297	-1254	-248	384	529	538	307	
-1073	-1312	-726	-523	106	284	364	266	
-119	-374	-14	-303	-96	138	-96	100	
475	456	578	-220	-702	-910	-1306	113	
1968	2603	1681	-83	-1616	-2354	-2513	-377	
1860	2729	1841	-7	-2095	-3076	-3317	-435	
1914	2496	1414	477	-1268	-2022	-2355	-420	
1158	903	916	564	-383	-795	-1277	-721	
250	8	-90	106	-55	-82	-774	-251	
-160	-458	-551	-77	90	489	-184	-93	
-215	-471	-551	49	532	1021	330	105	
-105	-606	-770	-234	656	1038	470	0	
-334	-561	-741	-330	245	793	154	28	
-291	-488	-814	-159	-35	326	-21	-28	
-216	-693	-428	74	62	260	-41	-97	
-140	-430	-332	-98	-48	-62	-55	-163	
