42	-245	-49	33	-38	-83	-296	-383	-266	8	24	96	272	269	197	39	-97	-206	-169	
-106	-118	-42	182	-111	-475	-630	-328	-286	-195	-95	280	374	365	347	53	-179	-231	-176	
25	-77	50	64	-49	-282	-499	-185	-645	-406	-135	312	876	388	331	7	-179	-264	-427	
50	-49	-7	34	16	-317	-891	-592	-1004	-427	-81	1245	876	901	932	-107	-278	-310	-427	
100	201	98	66	-118	-509	-1413	-1026	-1133	-305	-81	1245	843	1221	998	-7	-212	-270	-308	
78	144	133	-49	-145	-317	-1355	-823	-558	-249	175	1159	385	174	814	141	-291	-259	-217	
-22	6	-153	-471	-173	41	-185	81	-62	-265	-129	248	-41	-41	426	243	-192	-257	-210	
-32	-115	-35	-915	-221	361	548	986	607	7	-304	-417	-441	-686	-233	0	-7	273	-79	
-236	-398	-313	-1253	-249	316	1447	1842	2465	-7	-331	-1636	-2033	-1570	-1230	-226	282	280	72	
-353	-447	-541	-1489	-726	1129	2150	3012	3073	412	-573	-3166	-2639	-2467	-1816	-325	913	576	313	
-218	-201	-171	-1371	-263	1271	3275	3606	2865	515	-324	-3293	-3202	-2860	-2150	0	1343	937	396	
-176	-245	-378	-1062	-414	899	2695	3047	2101	498	-149	-3024	-2779	-2818	-2137	125	666	546	357	
-148	-224	-237	-561	-373	-117	1535	1824	1076	-296	-108	-1608	-1680	-1472	-797	-73	314	507	272	
-92	-42	-141	-284	-302	-282	114	407	-7	-82	-81	-574	-295	-27	118	220	156	-126	-54	
-29	209	0	-187	-297	-596	-586	-178	-846	56	56	72	183	579	561	338	-146	-179	-256	
117	160	108	190	-104	-669	-1326	-636	-1694	-244	72	184	521	1355	1400	39	-229	-185	-160	
117	146	175	438	-49	-434	-2023	-1964	-1852	-515	201	631	1249	1860	1266	-285	-312	-224	-158	
184	134	233	284	-56	-406	-1486	-1921	-1550	-305	434	563	1215	1456	1099	-173	-245	-211	-181	
92	100	225	193	41	-289	-905	-665	-1277	-312	321	409	1334	1490	1065	55	-381	-191	-99	
84	58	50	49	-138	-317	-470	-82	-1133	-82	64	472	1063	238	530	31	-519	-251	-236	
143	58	-140	-72	-162	-200	-315	-267	-558	-167	-27	432	792	55	379	-80	-644	-277	-178	
