-125	16	-89	-137	-369	-472	-251	56	-498	-877	-267	-389	-358	-179	-172	-146	324	445	406	402	224	69	104	-65	-141	
-140	16	-83	-117	-178	-238	-335	-223	-1042	-1568	-700	-686	-246	-133	163	302	441	455	499	564	323	271	99	-37	279	
-178	8	-227	-131	-258	-354	-475	-1099	-1849	-2202	-1135	-1146	-471	-271	304	334	683	613	595	1032	449	96	61	128	279	
-149	-69	-148	-195	-369	-788	-1178	-2736	-2344	-2822	-1584	-1313	-260	-89	171	563	930	1005	786	1957	1337	463	96	136	130	
-139	-141	-203	-283	-485	-1478	-2036	-3604	-3421	-3160	-1359	-1425	-325	7	148	178	902	858	2336	3109	2243	1521	428	192	150	
-194	-152	-296	-247	-1083	-2786	-3652	-4486	-3647	-2963	-1093	-1076	62	-34	-73	7	573	543	2752	4148	3055	3464	1243	532	279	
-215	-187	-324	-329	-1488	-3906	-4896	-5055	-3038	-2075	-294	-490	291	-192	-86	119	300	-60	1315	4564	4679	5106	2526	619	286	
-312	-267	-365	-1239	-2383	-4625	-5626	-4500	-2684	-1652	-41	-267	-31	-64	23	30	224	-237	289	4791	4509	5804	2884	1713	852	
-208	-201	-101	-1703	-3047	-5386	-5711	-4102	-1183	-1244	436	-40	14	-53	-90	-47	-42	-333	-74	2316	4546	7295	3978	2731	742	
-208	-265	-220	-1906	-2845	-6435	-5912	-3903	-377	-362	783	-40	-22	-218	-86	-86	-157	-459	-903	1504	3886	8144	5242	2656	852	
-257	-428	-217	-2226	-3119	-7283	-6312	-3248	-419	-134	374	189	157	-91	-99	-99	-343	-1050	-1171	1617	3923	8182	5883	3674	908	
-367	-653	-413	-1819	-3350	-7484	-6140	-3291	-532	-101	658	-7	-1	-109	-119	-145	-66	-923	-1313	1372	3810	8729	6091	3297	965	
-381	-668	-421	-1790	-3004	-6938	-5554	-3405	-458	-201	168	-134	-65	-225	-211	-9	379	-829	-792	1239	3848	7729	5921	3089	380	
-194	-448	-596	-1834	-2600	-6335	-5483	-3860	-256	-610	-187	-211	-169	-193	-60	-59	487	-555	-272	2864	4490	7012	5053	2410	362	
-222	-421	-611	-1196	-1993	-5473	-4610	-4116	-985	-666	-387	-407	-73	-317	-205	-223	-17	-333	-178	3072	4622	6257	3601	1920	261	
-153	-138	-427	-804	-1444	-4496	-4582	-4386	-2047	-1244	-287	-742	31	-149	-220	-156	4	66	271	3959	4358	4785	3544	940	-97	
-147	-111	-427	-572	-939	-2182	-3366	-4045	-2599	-2047	-616	-811	-107	-199	-185	-183	412	324	2260	4167	4018	2955	1583	725	-97	
-77	156	-290	-261	-520	-1277	-1979	-3362	-2528	-2582	-1640	-1690	-345	-354	-165	63	817	399	2752	4073	3300	2068	87	550	-119	
-25	-21	-248	-172	-280	-1090	-1464	-2323	-2118	-2484	-1079	-1746	-274	-1017	54	220	889	1080	2752	3468	1677	671	-237	262	34	
-33	33	-42	-137	-374	-975	-1321	-1540	-1665	-2033	-757	-1788	-233	-384	-40	170	471	1591	2109	2486	1072	52	-385	-185	-125	
-104	11	115	-90	-103	-272	-434	-658	-1127	-1328	-1135	-1746	-691	-243	-191	32	657	1591	1882	481	808	157	-211	-363	-67	
-79	0	25	-28	-69	-167	-177	-502	-518	-708	-224	-1620	-332	-247	-182	136	564	771	630	280	26	-318	-252	-223	-97	
