-92	-43	-102	-105	-97	-173	-372	-7	-120	-123	-58	48	56	255	158	-60	-166	-164	-181	-208	-144	
-103	-57	-141	-70	41	99	-392	-254	-267	-158	40	-71	101	382	259	205	-120	-156	-99	-73	-6	
-148	-148	-177	-174	141	-144	-348	-572	-505	-279	-25	6	40	287	217	118	-186	-238	-124	-73	40	
-155	-29	-85	91	124	-118	-282	-847	-239	-388	-111	80	304	558	318	237	-179	-311	-296	-232	-190	
-113	-29	15	58	141	-76	-220	-804	-403	-1119	-109	176	424	588	446	458	133	-575	-412	-368	-196	
25	95	48	91	30	-56	-407	-1050	-567	-1291	-380	-88	716	826	420	390	322	-309	-314	-390	-223	
-50	41	63	41	-56	-127	-193	-1021	-355	-1047	-163	33	480	368	246	363	267	-153	-251	-334	-314	
50	50	51	-37	-95	-64	156	171	277	-157	-177	-95	192	-101	39	173	78	-85	-139	-216	-261	
-71	-15	16	-216	-227	-187	263	1060	1248	851	-210	-331	-437	-680	-374	-267	55	170	179	-129	-169	
-179	-85	-301	-481	-409	-433	404	1464	1842	1910	258	-270	-1608	-1652	-1205	-1174	-27	533	343	85	-106	
-251	-239	-342	-407	-495	-165	617	2361	2645	2674	428	-744	-2642	-3216	-1976	-1899	15	1277	905	155	1	
-450	-358	-419	-526	-460	-346	829	3222	3361	3195	808	-616	-3066	-3244	-2355	-2025	86	1128	1298	462	75	
-307	-315	-377	-274	-473	-394	846	2695	2453	2865	584	-284	-2486	-2892	-2257	-1969	283	979	1020	322	147	
-118	-218	-351	-334	-403	-373	279	884	1283	1128	-37	-14	-1296	-1469	-1149	-993	78	880	839	116	116	
194	-239	-225	-390	-325	-214	57	-42	154	-82	6	16	-330	-262	-174	-100	0	164	319	54	-33	
211	8	83	91	-291	-173	-110	-659	-110	-745	129	144	240	295	468	561	60	-53	-152	-156	-105	
363	-22	165	103	58	-35	-289	-1355	-795	-1708	169	249	352	1131	901	948	-266	-381	-330	-199	-72	
108	95	110	100	282	-145	-413	-1370	-1661	-1866	-285	546	304	1893	1961	814	-259	-575	-438	-237	-151	
-16	-22	83	189	315	-118	-640	-1196	-1892	-1636	-231	239	328	2096	1709	497	102	-286	-316	-329	-363	
-120	-51	16	258	311	107	-351	-615	-997	-1176	-136	313	614	1300	1136	268	173	-143	-244	-400	-458	
-145	-78	-21	-91	154	8	-220	-226	-308	-1018	16	64	368	526	716	173	-47	-212	-251	-361	-246	
-19	-4	-68	22	40	-7	-241	-329	-369	-731	105	112	227	321	301	-14	-34	-205	-199	-313	-296	
-141	-61	-90	-44	-7	-56	-222	-193	-301	-616	315	198	216	231	87	-2	7	-177	-237	-283	-214	
