8	-93	-217	-278	-289	-326	-252	-706	-178	-129	-121	-101	-44	73	3	74	191	235	143	-81	139	57	121	-61	
-93	-178	-280	-360	-363	-400	-1210	-848	-311	-257	-163	-74	-52	-52	69	130	606	376	374	133	83	86	39	-28	
-123	-198	-248	-334	-274	-934	-1367	-1337	-552	-682	-200	-433	-37	165	853	531	907	902	391	95	179	173	104	44	
-47	-53	-178	-262	-178	-1313	-1036	-2408	-1781	-1911	-289	-464	-74	139	1794	1743	1865	1898	1350	284	365	-148	88	69	
-18	-77	-197	-229	-141	-1344	-1383	-3117	-2207	-2320	-480	-1031	-281	-156	2058	2100	3388	1804	1631	1185	963	34	330	251	
-47	-167	-254	-308	-326	-2069	-2833	-3432	-1939	-2005	-584	-1031	139	-311	2810	2006	3106	2800	3321	2555	2839	321	399	104	
-185	-238	-341	-829	-2090	-4087	-4062	-3874	-1655	-982	-156	-407	288	-764	1926	671	2279	2631	4073	3250	3440	1107	425	357	
-238	-258	-289	-575	-3036	-5648	-3968	-3243	-200	-185	375	-355	-275	-1000	470	-8	944	2556	4185	4639	4828	1839	1178	729	
-330	-348	-650	-745	-4456	-6594	-4109	-1825	297	236	1260	43	-30	-1519	-222	-300	-67	1729	4486	5315	5841	2607	1628	685	
-443	-224	-1675	-817	-6032	-6357	-3794	-1163	1162	1696	3542	983	26	-1724	-2499	-1244	-613	827	3697	5559	6517	4051	1272	752	
-450	-244	-1866	-987	-6868	-6373	-4046	-333	2313	2884	4447	1605	87	-2447	-4592	-3273	-1676	52	3246	6253	7305	4352	3315	883	
-239	-303	-937	-1615	-6568	-7823	-3826	148	2766	3469	5578	2227	-60	-2951	-5582	-4578	-1912	-842	2833	5953	7774	4670	2772	451	
-258	-362	-1060	-1751	-6616	-7303	-2202	-156	2653	2960	5974	2133	165	-2794	-6227	-5160	-2084	-1093	2721	5427	7961	5308	2715	408	
-265	-336	-1443	-881	-6222	-6468	-2439	-252	1634	2299	4974	1360	-133	-2054	-4670	-4216	-1880	-496	3378	5333	6723	4558	2266	433	
-212	-428	-1087	-804	-4645	-6420	-2864	-1242	841	1224	3070	135	322	-1834	-3585	-3257	-539	217	3716	5352	6254	3639	2247	104	
-179	-277	-381	-1058	-3935	-5947	-2549	-3401	-111	-111	2015	-495	738	-685	-1776	-819	348	2048	4692	4995	5372	2476	1703	260	
-403	-237	-204	-758	-3178	-5254	-3290	-4346	-1135	-509	846	-826	-6	-622	52	-23	1038	3458	5669	4733	3946	1895	1291	338	
-220	-244	-197	-66	-1759	-3835	-4109	-4425	-2522	-1911	-333	-1314	-309	-384	966	522	3219	4228	4486	3719	2089	1164	512	138	
-146	-183	-274	-327	-797	-2432	-3337	-4630	-3293	-2809	-543	-1645	471	-82	2020	1479	3463	4322	4411	2574	1076	373	451	272	
-57	-93	-250	-328	-274	-1518	-2171	-3038	-2900	-2761	-575	-2023	637	-96	2547	1799	3670	2668	3378	1748	588	34	69	164	
-119	-132	-459	-459	-156	-1265	-1414	-2329	-1954	-1864	-811	-1724	-257	-252	2095	1724	3031	2011	1838	356	347	147	112	216	
-106	-290	-329	-203	-15	-378	-415	-1636	-978	-730	-354	-1188	-310	-82	549	1273	1941	208	652	-89	217	95	-126	-8	
-106	-316	-270	-112	61	-415	87	-1211	-804	-503	-126	-274	288	-192	348	313	1113	458	443	-111	43	-45	-170	-89	
-47	-199	-321	-76	-13	-73	183	-222	-335	-222	-126	-89	-28	-62	61	-163	688	69	156	-141	-118	-180	-137	-88	
