8	62	8	219	-109	-260	-154	-8	-207	-291	-318	-282	-239	-189	-140	-240	-138	-31	6	97	8	40	144	273	15	150	-27	-38	-185	-136	-105	
-89	5	97	82	-66	-152	-72	-106	-164	-220	-332	-475	-367	-154	-194	-258	-172	-28	-7	41	-143	24	225	480	177	82	-27	55	-122	-160	-194	
-228	230	79	78	-131	-116	-115	-179	-248	-376	-673	-654	-600	-196	-306	-236	-263	8	163	50	94	218	378	328	0	31	-74	55	-271	-185	-147	
-68	354	68	-95	-65	60	-108	-258	-271	-468	-1095	-1167	-1107	-245	-378	-181	-188	24	196	203	251	581	498	456	0	14	-2	23	-140	-161	-180	
-206	91	-66	-36	-94	-11	-87	-213	-470	-761	-1457	-683	-1346	-398	-851	-91	-137	-62	656	706	382	1067	386	580	175	90	31	0	-8	-138	-193	
-257	-37	35	-26	-51	-84	-194	-489	-477	-761	-1954	-1572	-1988	-1266	-1088	-118	-207	213	533	1108	1285	2224	1030	1125	279	142	0	-60	-79	-198	-230	
-147	-127	-37	-119	-92	-143	-216	-1069	-1323	-2063	-2361	-2322	-2167	-1771	-1309	-187	-316	312	302	1405	1684	1982	1630	2131	1266	468	530	178	-47	-165	-420	
-74	-100	-183	-158	-116	-180	-399	-1955	-2433	-3123	-3250	-2667	-2078	-1727	-1132	-104	-64	485	294	1038	1701	1758	2179	3478	2638	951	1216	291	86	31	-420	
-115	-15	-134	-211	-102	-245	-1765	-2887	-3482	-3562	-3114	-2427	-1764	-761	-600	-273	-14	510	122	415	972	1499	2642	4586	3519	1911	2052	689	242	-7	-90	
-235	-96	-124	-312	-548	-535	-2916	-3544	-4091	-2790	-2225	-1437	-1107	-523	-390	-70	-228	91	-329	326	81	1102	1682	4074	4349	3392	3156	1520	847	281	186	
-411	-183	-248	-464	-1291	-2524	-4128	-5423	-4197	-2078	-1185	-190	-227	-245	-174	-93	-302	-101	-354	89	-334	266	979	2318	4112	4688	3725	1869	1145	101	-73	
-200	26	-255	-978	-1957	-3310	-5294	-5958	-3878	-539	-854	76	-85	561	358	174	-463	164	-1050	-253	-946	-244	56	1790	3417	5193	4444	2900	2136	616	171	
-81	-45	-299	-962	-3289	-4467	-6430	-4934	-3330	42	-583	397	387	1679	1284	373	-492	-76	-1935	-520	-2067	-190	-243	504	2740	4890	5415	4313	2961	921	233	
-257	-351	-755	-1740	-3877	-5962	-7075	-3987	-2403	870	-85	1001	1381	2639	2040	1387	-89	-612	-3299	-1935	-3102	-1035	-857	104	1740	4705	5883	5260	3903	1134	372	
-243	-344	-1036	-2206	-4450	-7535	-6998	-3101	-1749	1722	178	1587	2491	5626	3642	1655	-639	-2462	-4344	-4058	-4323	-1221	-957	-337	470	4318	6368	6125	4365	1577	217	
-184	-1443	-1380	-2066	-5054	-7457	-6906	-2597	-1475	1926	351	2668	3384	7292	4434	1977	-726	-2987	-5287	-5184	-4855	-1765	-1441	-390	350	3476	6418	6806	4151	1594	631	
