-89	-22	16	21	-5	78	-151	-15	-132	-142	-304	-261	-278	-168	-289	-319	-159	-21	86	342	40	258	219	80	-74	6	-75	-182	-271	-228	-264	
-30	-32	21	54	78	-52	-58	-76	-185	-142	-613	-563	-406	-341	-383	-381	-201	32	73	652	300	331	281	216	7	119	15	-120	-370	-126	-294	
44	44	-30	96	-102	-91	-83	-43	-279	-525	-1306	-1137	-824	-405	-1014	-236	-107	115	188	441	430	525	386	216	95	277	-9	-166	-210	-186	-204	
-30	11	93	17	-268	-8	-137	-245	-363	-1110	-1442	-1977	-958	-1638	-836	-153	-104	105	212	497	868	1292	738	240	271	158	22	-34	-132	-201	-236	
-120	-6	61	-47	-105	-182	-280	-436	-943	-1170	-1622	-1917	-1869	-2529	-940	-319	-132	197	81	1352	1545	2051	1322	784	792	246	-27	-107	-63	-119	-302	
-206	26	52	52	-145	-332	-302	-1833	-1825	-1927	-2059	-2517	-2496	-2217	-1176	-319	-14	302	368	1422	1684	1792	1424	2046	1452	420	118	118	109	39	-197	
-133	-30	-44	0	-51	-490	-644	-1986	-2616	-2805	-2572	-2727	-2436	-2039	-1221	-547	-360	182	319	1143	1458	1775	1870	3597	2503	934	197	165	78	-40	-150	
-162	0	-81	-95	-73	-468	-1535	-3223	-3558	-4258	-2541	-2262	-1704	-1281	-777	-388	-414	468	-28	391	833	1447	1922	4313	3485	2096	1433	432	78	-73	-76	
-179	17	-314	-196	-486	-1399	-2686	-3895	-4136	-3925	-1863	-1812	-1242	-384	-629	-340	-565	15	-18	236	0	860	1407	4449	4197	3106	2287	1387	493	46	17	
-360	389	-739	-511	-966	-1907	-3821	-5072	-4106	-2638	-1517	-310	-361	33	-251	-77	-770	-273	-295	228	-259	363	790	3938	3909	4352	4127	2667	1343	195	310	
-127	389	-1005	-869	-1895	-2909	-5141	-5454	-3802	-1200	-809	0	126	762	225	107	-844	-42	-818	-48	-300	-210	217	2574	3400	5042	5013	3382	1904	647	334	
-411	0	-943	-931	-2561	-4806	-5862	-4659	-3346	-227	-113	456	743	2168	924	420	-697	-344	-2110	-1257	-1564	-678	-122	750	2943	4991	6000	4163	2070	1069	538	
-432	-315	-350	-1662	-3134	-6609	-6522	-3727	-2905	925	93	1258	1544	3345	2166	1172	-225	-633	-3560	-2484	-2699	-1278	-345	120	2299	4655	6385	5161	3242	1430	520	
-362	-373	-427	-1958	-4172	-7735	-6476	-2948	-1688	1629	152	2631	3001	5680	3534	2138	-741	-1748	-4576	-3986	-3447	-1135	-857	-216	1520	3409	6954	6175	4299	937	341	
-389	-540	-864	-2004	-5333	-7257	-6891	-2689	-1186	2222	203	3657	3639	7310	3948	2371	-653	-2375	-5316	-5545	-4840	-1765	-1114	-491	470	3257	6686	6873	4564	1397	248	
-396	-534	-630	-2035	-5225	-8074	-6875	-2154	-958	2389	259	3913	3912	8360	4236	2514	-477	-3148	-5867	-6614	-5157	-1550	-872	-303	271	3443	6519	6839	4365	1742	678	
-331	-454	-739	-2098	-5008	-8182	-6430	-2536	-928	2204	382	4078	4148	8686	3480	2210	-331	-2710	-5911	-6267	-5142	-1550	-1142	-290	63	3459	6318	6706	3919	1495	534	
-294	-308	-536	-1662	-4311	-7226	-6937	-3055	-1034	1889	67	2961	2874	8016	3210	1261	-712	-2404	-4489	-4650	-3878	-495	-573	16	366	3863	6352	5992	3886	1134	349	
-287	-203	-430	-1740	-4001	-6872	-7105	-3880	-1840	622	67	2924	1180	6513	2562	1583	-504	-1675	-3053	-3119	-3116	-163	-372	-27	673	4385	5465	4595	3407	905	147	
-235	-96	-263	-1724	-3366	-5792	-6185	-3727	-2388	-64	-281	2137	92	3961	942	340	-380	-713	-2066	-1343	-1507	145	-75	248	1385	4385	4846	3000	2037	576	-7	
-116	-8	-241	-1366	-2747	-4004	-5402	-4400	-3254	-913	-1155	1093	-421	1480	-14	420	-304	-241	-1152	-335	-96	636	337	750	2333	4284	4194	2701	384	429	49	
-44	8	-102	-511	-1880	-2555	-4282	-4247	-4334	-1897	-1517	169	-1033	460	-160	116	-287	-7	212	741	284	1585	1253	1943	3197	3813	3290	2518	384	156	-92	
-63	-59	-65	43	-795	-1275	-3177	-4461	-4897	-3229	-2541	-942	-1913	-189	-541	-66	-276	427	674	2034	1094	2534	2368	3239	3434	3039	2052	1720	195	-99	-155	
-133	-134	51	386	-318	-310	-1918	-4247	-4547	-3592	-3340	-1947	-2107	-449	-1058	439	-207	634	867	1929	2031	3052	3345	3273	3163	2247	1383	299	-185	-198	-158	
-96	-56	17	108	-109	-152	-951	-2597	-4091	-3607	-3144	-2847	-2555	-1326	-1561	-207	-152	899	814	2191	2153	3466	3242	2813	2621	1271	446	125	-118	-152	-132	
-52	-79	79	-10	-73	-156	-430	-1955	-2357	-3199	-2617	-2577	-3376	-1445	-1650	448	-132	899	1095	2558	1771	3242	3242	2097	2028	564	71	-62	-154	-162	-186	
-67	-110	238	39	-22	34	-173	-1329	-1293	-1685	-1939	-2382	-2690	-999	-1324	315	-173	864	920	2174	1059	2569	2162	616	1249	-7	-114	-186	-245	-244	-289	
-161	-8	66	-7	47	34	-273	-315	-505	-807	-1125	-1107	-1884	-835	-1117	41	-159	440	368	968	434	2085	1304	632	247	-107	-193	-221	-185	-279	-241	
-30	-103	17	-44	-79	-288	-255	-236	-654	-496	-432	-436	-1630	-835	-629	-181	-180	263	106	358	186	739	224	600	87	-67	-169	-153	-111	-229	-305	
