8	-265	-236	-1019	-411	-179	195	-59	-14	
234	-154	-312	-1195	-282	-206	252	57	103	
70	-272	-532	-756	-62	401	1108	225	218	
-73	-496	-871	-1195	-324	368	1160	972	266	
25	-910	-1121	-1151	-413	114	793	972	218	
-119	-718	-1459	-858	-537	-117	489	798	468	
-119	-98	-326	-159	-220	23	0	137	121	
108	366	398	404	156	-891	-737	-932	-312	
0	1500	1691	1094	-55	-1935	-3119	-2268	-506	
309	1374	2335	1539	246	-2226	-3177	-3102	-249	
92	1266	1870	1574	509	-1268	-2412	-2441	-427	
41	450	689	880	287	-746	-823	-1392	-258	
-49	-63	182	132	180	-268	-273	-402	-89	
-314	-289	-430	-401	-57	-144	138	-96	16	
-166	-348	-458	-536	139	311	505	278	48	
8	-895	-340	-398	-76	212	398	225	-48	
-98	-378	-125	-639	-344	188	392	275	9	
-182	-210	-363	-858	-399	24	301	8	-95	
-91	-251	-257	-414	-76	-1	65	137	9	
