-124	-79	-32	34	86	81	-28	-310	-190	-383	-192	-218	-140	43	-258	-249	-82	69	172	129	83	141	180	77	103	-12	-111	-193	-169	-88	-22	
-148	-192	-112	-45	-51	-15	8	-144	-254	-527	-273	-312	-184	-124	-265	-217	-103	198	267	172	163	318	223	172	172	51	-118	-119	-66	180	90	
-182	-148	-177	-74	-229	-135	-177	-332	-155	-903	-552	-751	-623	-300	-296	-250	207	432	1099	250	750	430	327	576	129	100	120	-96	171	99	-22	
-178	-41	-101	-96	-119	-210	-332	-641	-928	-1217	-1673	-1472	-1328	-236	-222	-96	185	224	1117	284	1076	1867	716	606	172	103	429	-110	0	68	-308	
-136	-76	-89	-251	-182	-251	-759	-1018	-2402	-2173	-2002	-2334	-1454	-357	-258	-17	203	371	1397	912	1560	2369	1218	959	387	806	541	-110	-206	-264	-266	
-99	-129	-190	-266	-283	-420	-1418	-2006	-3359	-2785	-2786	-2694	-1642	-984	-250	-118	276	711	1881	1043	2267	2741	2111	1387	195	1363	455	-147	-118	-337	-154	
-60	-59	-273	-328	-264	-883	-2046	-2571	-3861	-3067	-2535	-2067	-1234	-324	-405	51	250	345	578	1024	2099	2778	3170	2130	1681	2217	644	209	231	-17	-37	
-31	-119	-317	-509	-798	-2092	-3051	-3544	-4646	-2832	-1720	-1487	-324	0	-678	-121	0	284	336	483	406	2536	3263	3691	3427	2161	694	408	352	77	34	
-71	-237	-587	-1237	-2023	-3301	-4134	-3858	-4222	-1530	-779	-427	-177	0	-694	146	-199	233	17	110	112	992	2315	4675	4690	3405	1622	378	472	195	163	
8	-170	-446	-1582	-2871	-4980	-4997	-3968	-3924	-111	-420	-140	-30	259	-678	-168	-441	112	-258	-169	-294	491	1256	4638	5544	4723	2772	592	609	68	17	
-104	-214	-949	-2179	-3530	-5938	-4934	-2179	-1696	242	-59	209	302	396	-177	-257	-924	-184	-717	-415	-492	189	17	3784	5637	4259	4108	1426	1929	729	437	
-355	-229	-1719	-2462	-4881	-6315	-4981	-1002	-229	424	488	1443	1764	1404	233	242	-1989	-1322	-2297	-280	-1278	-15	-406	2743	5395	4648	4980	2075	2078	1347	626	
-276	-261	-2049	-2996	-5603	-7728	-5107	-369	8	1026	900	3218	3389	3701	718	267	-2568	-2887	-3862	-1531	-1935	-426	-860	1721	4485	5651	5815	3021	1484	592	248	
-421	-669	-2253	-3137	-6765	-8293	-4746	329	78	1139	1199	3667	4043	4784	1147	138	-3085	-3982	-5364	-2846	-2920	-591	-453	922	3408	6263	6371	3132	1818	223	429	
-362	-701	-2693	-3624	-7378	-8309	-4558	355	95	1269	1554	4732	6004	4970	1707	354	-2756	-5266	-6632	-2439	-3233	-456	-378	525	2127	6505	6594	4115	2689	652	433	
-325	-355	-2127	-3624	-7817	-9172	-3945	-192	182	1756	1143	5050	5668	5213	1688	363	-2678	-5469	-7180	-2720	-3170	-367	-343	344	1625	6430	6687	4078	2634	402	87	
-276	-528	-1797	-3718	-6985	-8120	-4008	373	420	1082	1012	4040	5070	4784	1576	328	-2052	-4734	-7180	-2939	-2263	-325	-185	223	1755	6579	6668	4171	1966	17	-96	
-178	-229	-1624	-3498	-5697	-7649	-4416	-229	43	540	476	2583	4248	4354	1016	198	-1848	-3560	-5615	-2939	-2029	-177	-5	258	1514	6505	5536	3596	1985	-52	120	
-185	-259	-399	-2635	-4347	-7053	-4322	-641	-472	182	-258	957	1558	2823	181	207	-768	-1885	-2626	-757	-699	-228	86	1312	2944	5911	4980	2706	2096	412	411	
-52	-222	-195	-1912	-2871	-6221	-4620	-2006	-1226	277	-544	441	424	994	34	20	-324	-463	-1374	-257	-558	103	551	1907	3928	5280	3941	1945	1762	712	532	
-23	-259	-141	-985	-1756	-3881	-4714	-3607	-2638	-495	-1187	-148	-278	250	-331	164	-228	207	-228	-15	-169	620	1441	3486	4671	4890	3403	438	395	351	-22	
-139	-266	-148	-399	-829	-2939	-4385	-4580	-3955	-1468	-2441	-405	-1360	-228	-741	-104	-81	822	207	129	112	1532	2241	4229	4170	3813	2457	309	169	223	116	
-165	-199	-192	-215	-141	-1526	-3349	-4328	-4442	-2283	-2990	-427	-1799	-530	-1039	242	-45	1996	931	1359	1225	1885	4100	4657	3780	1716	447	275	171	224	151	
-126	-170	-141	-126	-207	-339	-2360	-3748	-4144	-2989	-3491	-1362	-2206	-561	-1133	-232	0	2071	1751	1955	1913	2703	4025	4768	3130	602	180	-8	-213	-12	51	
-45	-71	-74	-45	-156	-266	-1324	-2194	-3375	-3036	-3225	-1942	-2159	-764	-1430	-37	181	2145	1751	2253	1951	2852	3449	3672	2275	25	-22	-147	-189	-110	-477	
-52	-157	-177	-134	-156	-133	-1105	-1520	-2528	-2173	-2363	-1550	-2457	-937	-1509	-375	-30	1493	931	1973	1653	2350	3300	2687	530	-15	-110	-110	-143	-250	-243	
-214	-160	-82	-78	-199	-181	-354	-531	-1634	-1248	-1296	-1284	-2065	-221	-960	-206	25	1027	397	1713	592	992	1590	1294	68	-44	-43	103	-22	-30	-66	
-192	-185	-52	-70	-118	-37	-273	303	-457	-648	-497	-339	-1219	-148	-331	-212	-81	345	258	912	137	488	551	370	-353	-190	-118	51	42	-15	-12	
-169	-177	-133	-96	-163	269	79	303	-126	-457	129	-118	-827	-23	-170	-228	-135	-59	235	724	-272	275	318	-59	-223	-129	60	180	-396	-264	-367	
