-133	-111	72	18	-259	-325	-214	-165	-148	-126	-116	-81	70	355	216	179	121	-45	4	43	-199	51	
8	34	80	-135	-414	-613	-905	-259	-572	-133	-59	-96	-8	812	416	390	233	129	41	86	-199	-72	
96	165	104	-222	-392	-1031	-1345	-450	-870	-487	-207	-236	-221	1224	433	156	1012	396	189	129	-280	-81	
-15	-37	-8	-547	-316	-1078	-1863	-1518	-1593	-828	-139	-188	-199	1692	764	858	1779	863	190	216	59	276	
-399	-289	-119	-659	-1197	-1833	-2304	-2791	-1781	-750	-610	-176	-111	2554	1325	1849	2807	1200	923	346	398	349	
-291	-361	-308	-407	-2062	-2446	-3498	-2964	-2693	-1048	-892	-273	-74	2591	1082	2729	3069	2321	2399	900	294	324	
-259	-554	-843	-1414	-2691	-4191	-4033	-3419	-2300	-435	-578	-177	-67	1599	1063	3028	4116	3555	4155	1516	531	501	
-355	-399	-1393	-1729	-3351	-5575	-5950	-2964	-1247	-37	-457	-262	-492	190	286	3514	4789	4956	5033	2861	1259	337	
-148	-303	-1409	-1682	-4373	-6235	-6422	-2508	-980	504	217	78	-1999	-339	-45	2710	3892	6040	6060	3346	1856	56	
-141	-133	-1802	-2059	-5034	-7603	-6280	-1675	-399	2464	1857	286	-2925	-1426	-2010	1812	3705	6377	6975	4840	2211	485	
-229	-296	-1724	-2814	-5207	-7870	-5935	-1596	-104	3515	2382	303	-2957	-3293	-3547	1438	3144	6676	6863	5082	2491	285	
-281	-325	-1661	-2830	-5333	-7996	-5620	-1455	-200	4059	2251	354	-2988	-3026	-3532	684	3237	6620	7274	5213	1856	1007	
-348	-111	-1393	-3176	-4641	-7398	-5730	-2005	-650	3252	1820	538	-1983	-2477	-2465	1550	3761	6900	6938	5026	2509	726	
-312	8	-1110	-2610	-3902	-5402	-6155	-3294	-1137	1507	208	477	-1638	-610	-1006	2953	3985	7461	5593	4149	1707	440	
-252	-126	-429	-816	-2864	-5983	-6139	-3058	-2158	-163	-214	130	-1214	216	173	3945	4415	6078	4304	2469	774	216	
-166	-256	-325	-429	-2282	-4757	-5667	-4221	-3195	-1048	-845	-163	-391	1786	1138	4693	4845	5068	2735	1647	419	-67	
-156	-224	-377	-384	-1527	-3091	-3985	-3561	-3667	-2101	-1583	121	-111	3003	2186	4674	4153	3966	905	751	69	9	
-89	-104	-215	-119	-1055	-2006	-2461	-2634	-3478	-2242	-1803	-67	156	2217	2504	4693	2938	2639	285	449	-148	-67	
-354	-174	-8	-143	-377	-310	-1486	-2744	-2441	-1991	-1175	-163	277	1205	1550	3065	1685	1237	383	129	-148	-166	
-252	-229	-52	-67	-37	-8	-622	-1109	-1514	-703	-877	-229	121	1411	607	1457	825	86	-118	121	-81	-81	
-160	-110	-29	2	26	52	-355	-303	-839	-200	-575	-185	-82	718	286	459	147	112	-206	-67	1	-79	
