-55	-34	66	99	-207	-138	-122	-150	-141	144	336	374	-61	2	-84	-225	-185	-46	
-49	-14	42	132	-365	-179	-144	-306	-231	160	400	318	166	31	0	-156	-244	-159	
-28	8	53	132	-365	-302	-348	-501	96	120	496	334	235	165	-35	-298	-211	-163	
25	91	33	24	-289	-369	-520	-573	-204	193	750	318	277	308	-7	-225	-229	-235	
-11	100	182	99	-220	-1167	-1098	-745	-427	56	1006	572	341	442	102	-251	-244	-314	
-91	91	130	24	-407	-1007	-1026	-1033	-392	40	1091	724	648	458	322	-143	-422	-310	
-116	-21	56	41	-344	-1138	-301	-572	-238	-95	1023	255	158	173	291	-218	-234	-273	
-40	-39	74	90	123	-268	-21	-82	-197	-223	-7	-101	-267	39	173	15	-20	-60	
-259	-167	-153	-159	161	302	709	833	-102	-573	-744	-821	-785	-574	-100	282	288	88	
-598	-304	-381	-477	378	1974	2663	1840	242	-392	-1594	-1976	-2074	-1146	-292	336	257	196	
-428	-348	-871	-304	758	2677	3658	2465	394	-701	-2882	-2920	-2313	-1871	-153	517	332	255	
-392	-452	-1106	-624	970	3099	3554	2622	791	-388	-3123	-4104	-2201	-1969	-87	508	395	341	
-447	-407	-841	-366	581	2572	2575	2135	204	-388	-2571	-3498	-2355	-1369	283	473	400	139	
-350	-318	-361	-276	-97	1324	1702	1146	105	-81	-2160	-1976	-1401	-672	267	446	397	119	
-217	-153	-187	-97	-289	180	383	-21	56	32	-971	-539	-287	-74	150	94	78	-87	
100	-35	-187	-286	-422	-514	-506	-368	-61	64	80	255	452	513	314	125	-14	-263	
82	91	13	-145	-596	-1036	-1213	-1262	-190	217	368	944	1406	848	39	-119	-512	-387	
27	-49	8	-138	-625	-1326	-1055	-1751	-454	361	424	1469	2029	1082	-219	-324	-349	-471	
92	-49	206	-138	-684	-1094	-1286	-1650	-326	205	409	1351	2096	865	0	-285	-581	-558	
100	33	241	0	-465	-311	-1387	-1234	-238	378	699	758	1338	252	-73	-232	-244	-416	
108	91	122	33	-351	-412	-679	-774	-231	-162	552	430	783	221	-80	-243	-307	-356	
201	116	124	-33	-282	-329	-425	-300	-240	-29	328	320	246	197	-34	-851	-382	-335	
