-156	-112	-111	-54	-23	35	-51	-311	-411	-445	-270	-257	-149	-8	-92	-115	8	75	125	82	55	-179	-42	22	193	136	-7	-94	23	7	
-134	-30	-74	-106	-52	-117	-147	-470	-395	-402	-384	-207	-185	-106	-36	-117	60	275	348	272	172	0	171	108	99	48	-52	25	41	23	
-56	26	-49	-65	124	0	-166	-335	-430	-409	-439	-377	-303	-205	-135	-162	75	475	546	421	316	322	578	207	48	-21	-128	-47	-7	-10	
81	188	98	136	118	22	17	-405	-581	-875	-586	-654	-443	-281	-273	-11	477	550	635	487	1023	568	619	327	250	-203	-296	-88	-12	-14	
126	53	-163	160	122	68	114	-734	-648	-1657	-1329	-1262	-1291	-794	-352	-85	510	654	1226	1343	1748	779	933	235	0	-95	-227	-201	63	-5	
53	-111	-122	62	257	17	-240	-718	-1522	-2225	-2016	-1627	-1337	-703	-282	-92	477	441	1834	1379	2066	1271	1527	364	-48	-149	-316	-195	28	7	
117	-370	-67	-45	90	-168	-370	-1260	-1861	-2563	-1726	-1566	-837	-824	-254	-232	402	375	2317	898	1501	2203	2471	920	363	-75	-217	-134	-17	-7	
117	-75	8	106	92	-73	-414	-2174	-1645	-2486	-1115	-1262	-1019	-718	-183	-141	284	150	1870	969	1165	1957	2820	1580	739	217	-73	-42	47	-65	
27	-52	71	213	-32	-299	-602	-2220	-1506	-1105	-93	-420	-50	-333	-163	-43	226	-153	547	-35	345	603	1632	1753	1136	498	138	-7	182	-167	
-82	-141	-89	-52	-132	-1208	-1258	-2081	-659	-537	318	17	119	-117	-92	42	-91	-390	-18	-207	-172	-21	776	1180	1568	1013	136	230	169	-114	
-213	-217	-148	-287	-249	-1630	-2440	-1198	-159	8	508	289	375	-161	211	31	-91	-511	-21	-360	-238	-185	531	781	2655	1356	1091	382	381	-134	
-364	-407	-45	-1218	-1003	-2271	-2222	-594	269	467	1052	257	722	244	431	-36	-133	-1117	-282	-433	-232	-673	97	-116	2413	1870	2029	673	783	15	
-335	-328	-155	-1612	-2228	-2661	-1273	-217	898	696	1783	214	833	-15	642	-169	-398	-1339	-576	-1239	-523	-1210	-410	-716	1568	2419	2506	1469	1086	142	
-231	-415	-638	-1865	-2636	-3302	-791	0	1770	1149	2082	368	1518	314	1258	42	-642	-2271	-1518	-1708	-684	-1805	-925	-1033	739	3140	3443	1944	793	237	
-409	-694	-1034	-2180	-3185	-3396	-320	157	2130	960	1801	548	1722	738	2430	92	-1771	-2300	-1312	-1708	-844	-1268	-694	-1679	601	3448	3273	1791	985	597	
-454	-821	-765	-2590	-3844	-3521	-211	-58	2793	206	1708	428	2334	1088	2796	-29	-1474	-1871	-1636	-2001	-698	-1544	-592	-1708	387	3603	3461	1588	631	831	
-372	-328	-844	-1723	-3986	-3927	-262	209	2281	320	1895	394	1907	1125	2210	-281	-954	-2005	-1562	-1605	-932	-1819	-925	-1248	481	3105	3750	1893	1002	580	
-215	-248	-575	-1802	-3326	-3771	-182	-94	1827	225	1520	299	1648	591	1642	-400	-440	-1635	-1018	-1078	-990	-1660	-369	-388	584	2985	3341	1791	547	442	
-45	-162	-59	-1518	-2024	-2615	-523	-174	1770	147	654	419	925	331	287	-271	-21	-1147	-915	-697	-684	-833	-253	-320	757	3208	3358	1351	238	411	
-211	-142	-126	-1218	-1616	-2583	-744	-486	708	43	198	188	324	135	126	-114	-247	-733	-400	-649	-640	-499	-123	324	1758	2711	3750	1131	31	329	
-149	-171	-199	-430	-642	-1849	-1133	-1477	8	-94	43	-65	17	16	-233	-302	-119	-319	-215	-609	-324	-240	32	868	2413	1836	1960	390	-61	41	
-156	-193	-218	-267	-242	-1708	-1164	-2019	-252	-337	-93	-228	-34	-78	-401	-331	67	-76	-132	-448	-97	-90	179	1476	3017	1270	750	239	-181	-48	
0	-222	-310	-177	0	-896	-884	-2096	-951	-1458	-901	-897	-354	-290	-570	-211	335	83	-56	-152	758	744	1178	1962	1689	361	344	111	-4	-52	
18	-230	-310	222	53	-401	-204	-1368	-1568	-2425	-1802	-1369	-192	-854	-598	-127	193	241	481	305	1607	1623	1684	1753	601	32	-54	103	-94	23	
126	-30	17	356	425	211	26	-1167	-1275	-2532	-1925	-1916	-610	-1155	-654	-148	326	690	1118	845	2332	1711	1772	1649	492	-345	-504	-74	-201	-123	
-4	8	134	-8	576	347	245	-517	-1214	-2302	-2261	-2190	-574	-1170	-535	-212	251	400	1047	1094	2579	972	1772	833	307	-359	-368	-175	-190	-199	
0	-237	161	192	428	424	140	-102	-766	-1811	-1894	-1627	-674	-1110	-380	-204	276	350	850	454	1872	972	2034	416	-190	-14	-192	-189	-287	-320	
54	-29	8	132	285	388	-51	-181	-196	-1243	-1497	-1445	-958	-492	-324	-183	485	491	528	297	1412	655	1562	421	-2	-183	-162	-101	-227	-174	
-72	-237	-168	-191	194	185	105	-253	-267	-721	-429	-958	-511	-191	-240	-190	242	307	248	156	369	491	342	-68	-55	-146	-108	-45	7	-101	
-227	-261	-251	-56	175	88	-146	-174	-224	-276	8	-639	-178	-170	-233	-115	-14	250	-21	8	296	366	326	-136	-136	-176	-162	23	111	-28	
