-208	-215	-290	-135	8	423	20	-102	
-230	-291	-345	-203	-96	480	32	-14	
-526	-444	-492	-234	-83	497	162	37	
-881	-547	-352	-35	-21	1387	275	64	
-955	-1003	-608	-227	163	1422	446	298	
-688	-1445	-366	-399	278	584	798	739	
-703	-1503	-800	-557	114	448	677	330	
-265	-444	-214	-365	-192	203	97	80	
175	481	969	-165	-673	-423	-442	-251	
1446	2693	1912	-90	-1500	-2282	-2053	-332	
1374	3068	2143	-76	-1587	-2932	-2699	-563	
1392	2925	1503	320	-1239	-1589	-1923	-578	
960	1762	720	172	-586	-795	-1033	-210	
8	599	-49	32	57	-76	-184	121	
