113	-141	-8	-106	-216	-229	-270	-251	-96	-465	-266	-176	-170	-116	-8	34	243	294	398	242	277	137	-8	0	46	501	
52	-52	-77	-141	-326	-309	-347	-259	-89	-432	-278	-170	25	1	32	182	347	511	670	234	240	346	320	224	211	252	
-30	-119	-215	-52	-451	-333	-421	-785	-443	-487	-244	-288	-650	-104	-45	60	264	303	1475	364	103	381	95	-125	-30	68	
-121	-230	-304	0	-658	-362	-1267	-1807	-1181	-1377	-1030	-421	-407	-45	122	390	347	1149	2037	632	410	614	181	-155	7	-31	
-215	-348	-422	52	-811	-1113	-2007	-2437	-1653	-2289	-2052	-229	-509	34	191	466	1276	2610	2879	1082	294	524	328	79	60	-15	
-148	-222	-518	-141	-1015	-1302	-3171	-3553	-3037	-2116	-1801	-148	-297	60	191	1085	827	2872	3759	2093	1966	863	213	86	86	-37	
-259	-237	-556	-237	-1645	-2797	-4587	-3821	-3225	-1754	-1156	34	-182	69	198	747	425	2703	3141	3814	3892	1723	1297	346	129	43	
-202	-244	-1328	-1110	-2605	-3946	-5327	-4088	-2895	-421	-414	-37	-117	69	48	104	-140	2460	2729	4543	5444	3256	1932	770	138	112	
-267	-473	-1060	-2212	-3565	-5882	-5358	-3160	-2235	209	-67	165	-2	26	-177	-207	-838	1505	1587	4805	6565	4003	3538	1199	501	250	
-281	-318	-1517	-3110	-4667	-6102	-5437	-2673	-1087	357	330	805	220	78	-1081	-560	-1811	355	60	4207	6715	5218	4883	2207	419	316	
-304	-348	-1060	-4102	-5801	-6810	-4398	-691	-244	1264	1616	1781	0	60	-2525	-1793	-2219	-428	-413	3234	5612	5965	5687	2767	536	233	
-392	-392	-698	-4306	-6603	-7298	-4084	-156	217	1790	2481	3059	659	-185	-3420	-2987	-2925	-1080	-575	2822	5406	7386	6546	3029	923	425	
-422	-552	-1801	-4905	-6776	-7188	-4288	-215	357	2298	3007	3378	1448	-406	-3530	-3583	-3255	-798	-410	914	4284	7666	5985	3066	1222	380	
-378	-333	-1690	-4857	-7264	-7613	-3879	-104	-229	2053	2368	3998	1223	-516	-3609	-3599	-3836	-369	-164	502	3742	8077	5780	2842	811	783	
-281	-422	-1470	-3881	-6997	-7078	-3879	-170	115	1113	620	4486	903	-502	-3452	-2594	-2768	-688	-376	1045	4041	8900	5481	2767	457	518	
-392	-525	-1312	-3425	-6776	-6055	-4068	-266	-253	606	121	3134	147	-207	-2620	-2202	-2517	-295	-140	2074	4378	7741	4958	2693	737	121	
-370	-156	-462	-1929	-4793	-5488	-4556	-1367	-1008	8	-362	1406	-229	-155	-1144	-757	-1811	225	539	2616	4789	6900	3763	1927	475	259	
-248	-296	-422	-1330	-3345	-4528	-4682	-2169	-1606	-141	-1313	330	-317	139	-376	-185	-853	718	2336	3851	4995	5536	2250	1666	34	388	
-81	-169	-374	-748	-1771	-2545	-4383	-3553	-2879	179	-1911	-163	-1059	-256	-222	182	26	2891	3197	4955	4209	2994	1540	1012	60	191	
-104	-163	-294	-401	-1078	-3159	-4052	-3805	-3461	-748	-2398	-207	-445	-285	-266	1403	277	3677	3946	4150	3256	1760	1035	354	-81	70	
-111	-230	-237	-148	-422	-2231	-2982	-3774	-2706	-1770	-2492	-496	-635	-170	-52	1403	883	3864	3946	3664	1685	1424	164	34	31	311	
-30	-267	-153	87	-311	-392	-1960	-3129	-3037	-1864	-2288	-858	-619	-67	78	1403	1183	3583	3440	3065	563	639	169	-125	26	311	
-110	-207	-193	-79	-163	-67	-1692	-1807	-1999	-2210	-1219	-598	-305	26	173	841	1089	2104	2392	1718	381	545	0	-192	-111	129	
-348	-224	-215	-183	-178	-97	-694	-691	-1354	-1235	-559	-474	-383	-52	-52	243	425	1486	1026	1326	0	259	-398	-106	32	25	
-232	-126	-156	-259	-195	-97	-340	-266	-945	-458	-281	-354	-336	-59	234	174	251	981	-111	933	-310	164	-192	-170	-74	-8	
