-51	233	-93	-105	153	-63	8	-204	-308	-210	-236	-318	-152	-104	-82	49	69	-7	-7	239	165	150	-40	-55	-148	-207	
-44	285	172	82	52	-128	-122	-127	-335	-346	-402	-448	-231	-83	-3	24	234	265	296	310	142	31	23	-139	-159	-204	
304	306	318	217	102	-177	-240	-271	-404	-437	-915	-448	-241	-233	130	324	369	498	852	538	206	237	-160	-271	-274	-302	
634	320	335	368	25	-240	-1407	-630	-1237	-1102	-1356	-844	-207	-775	24	244	420	704	1449	1520	428	814	-14	-1099	-362	-978	
652	389	827	563	-71	-191	-1647	-794	-1682	-1428	-1606	-873	-200	-405	73	210	557	876	2506	1537	1019	998	-67	-1017	-1131	-1279	
791	527	1314	1383	-86	-522	-1797	-1062	-1400	-1176	-1312	-448	131	-6	134	253	444	1167	2301	1706	1153	948	15	-851	-1048	-527	
470	640	996	1048	-64	-779	-2052	-883	-835	-452	-767	-595	-203	-180	128	227	290	464	989	1181	1221	865	322	-506	-815	-513	
365	501	639	731	-603	-1065	-1632	-480	-273	-272	-271	-639	-165	-61	334	97	64	144	200	572	682	747	228	-331	-980	-603	
-44	250	430	85	-822	-944	-394	-113	-140	8	-104	-202	-190	102	154	-136	-312	-54	-276	31	134	355	922	31	-191	-499	
-252	-87	284	-150	-319	-522	84	252	293	1212	82	-28	-159	131	68	-102	-373	-402	-560	-1004	127	79	1254	384	85	186	
-182	-169	-129	-413	-291	-163	543	743	1100	1446	74	123	-58	-48	-166	-347	-1450	-971	-872	-1765	-534	-407	605	715	397	217	
-152	-921	-1283	-928	-156	25	1862	1326	1335	1248	406	280	149	-35	-335	-1291	-1765	-1085	-1296	-1554	-414	-1048	78	666	554	353	
-159	-1182	-1802	-1445	-114	348	2961	1672	1571	1014	1727	1058	411	-76	-838	-1923	-1221	-2067	-1438	-2399	-841	-1523	15	847	658	493	
-94	-1795	-2184	-1810	119	664	3602	2127	2313	1626	1583	1539	1359	16	-506	-2268	-1221	-1939	-1990	-2850	-1696	-2137	-239	1392	1594	645	
-439	-1811	-2658	-2144	409	1235	4591	2000	2983	1608	1583	1965	1837	253	-881	-2642	-1807	-1754	-1962	-2892	-1864	-2304	-345	1277	1594	808	
-396	-1473	-2505	-1840	247	1788	4078	1690	2349	1032	2174	1663	899	-69	-1170	-2484	-2136	-1498	-1764	-2258	-1822	-2067	-656	765	1906	458	
-260	-1304	-2429	-1338	-64	1143	2741	1198	2585	744	1619	774	567	24	-553	-2038	-1550	-801	-1948	-1850	-1626	-1899	-345	715	1873	458	
-317	-614	-733	-1019	-114	1106	2063	1289	1679	762	1583	107	222	96	0	-875	-778	-616	-1948	-1709	-1373	-1160	204	658	1249	489	
-274	-316	-365	-1095	-461	297	616	780	1118	208	1029	206	-179	-44	-78	-55	-592	-929	-1410	-638	-813	-658	83	313	544	147	
-260	-130	-286	-313	-376	-255	-127	339	544	141	348	-111	-392	-165	-39	178	-332	-189	-617	-108	-101	94	473	-34	-66	-335	
8	51	163	34	-397	-824	-493	159	108	-70	24	-401	-382	-281	-89	243	-41	-149	-291	183	111	162	747	-331	-362	-373	
206	294	377	638	-390	-1502	-1392	-674	-657	-376	-35	-518	-454	-83	197	538	323	257	240	1063	373	1366	555	-340	-441	-420	
252	415	677	1364	145	-1110	-2427	-1689	-1237	-777	-374	-1137	-186	32	423	590	484	533	870	1402	1069	1567	448	-492	-815	-551	
278	354	864	1364	307	-763	-2067	-1555	-1771	-1324	-1180	-1122	-727	-172	334	1163	515	533	1773	1486	901	1249	118	-1072	-1406	-1238	
214	181	452	1420	145	-658	-1077	-1794	-1385	-1295	-1724	-1151	-495	-151	154	955	584	653	2046	1452	951	831	-40	-823	-1364	-1210	
170	164	208	563	196	-120	-567	-1525	-1132	-1073	-1739	-975	-200	188	741	746	757	910	1688	1215	444	450	-338	-588	-1062	-269	
103	60	370	497	127	-106	-324	-1048	-538	-836	-1018	-536	-310	90	439	478	516	361	767	1012	516	339	-194	-364	-828	-223	
17	58	86	231	93	-106	-169	-358	-224	-555	-485	-249	-190	-151	76	-48	468	292	360	910	269	181	-164	-364	-310	-346	
