-125	-195	82	-304	-269	-28	154	-48	-190	
-77	-192	-215	-565	-351	-220	277	73	-29	
33	-279	-1018	-829	-269	0	277	64	-102	
167	-251	-1533	-902	-214	212	733	-55	25	
75	-555	-1386	-1063	-104	384	496	365	226	
58	-674	-1430	-1415	-104	384	393	295	371	
-140	-851	-1577	-1019	-310	294	271	210	82	
33	-98	-409	-173	74	16	187	-48	-109	
175	250	456	214	59	-223	-939	-946	-447	
150	564	2389	1325	172	-1355	-2470	-2053	-377	
234	672	3194	1307	263	-1921	-2628	-3073	-363	
-98	1158	2460	934	337	-1341	-2080	-2455	-434	
-70	475	903	289	65	-499	-809	-1492	-353	
-301	-14	0	-63	-72	-240	-151	-177	129	
-419	-313	-361	-216	-189	-96	383	235	185	
-440	21	-309	-390	-372	147	692	278	250	
-531	-112	-503	-653	-392	32	793	316	129	
-348	-299	-376	-373	-317	-83	368	239	161	
-384	-326	-326	-272	-165	-69	176	113	113	
-210	-292	-312	-345	-344	-14	86	-68	-190	
