-144	-132	-188	-262	-326	-104	-207	-82	-121	-170	227	-119	55	208	203	34	8	-34	-111	
-139	-167	-223	-390	-474	-237	-378	-193	-185	-478	401	218	392	340	296	122	73	69	-67	
-224	-172	-340	-466	-504	-600	-674	-185	-351	-171	207	200	519	465	444	244	95	95	91	
-199	-218	-316	-464	-474	-982	-1146	-267	-318	-80	125	218	1021	1218	1042	476	235	243	130	
-139	-194	-240	-476	-860	-1502	-1477	-452	-422	-230	157	270	2170	1745	2321	383	461	334	191	
-133	-178	-489	-340	-1381	-3047	-2155	-2172	-341	-444	202	270	4166	2893	2810	331	418	444	234	
-464	-320	-1197	-536	-2516	-4797	-2612	-3054	-141	-459	8	87	6332	4117	3751	1423	474	451	195	
-306	-297	-1279	-588	-3825	-5869	-2817	-2487	-30	-145	205	61	6483	5002	5539	2533	1377	1071	52	
-226	-152	-486	-588	-4582	-6405	-3621	-1542	349	-296	-108	-244	5259	5510	6988	3153	2053	883	321	
-331	-251	-527	-582	-6584	-6483	-2581	-259	717	5	-97	-1582	4637	5548	8493	4696	2599	1391	321	
-823	-581	-1210	-2268	-7199	-7335	-1982	455	2332	-304	-1016	-2511	3055	4607	8568	5203	3144	1353	295	
-699	-349	-1292	-1996	-7467	-6688	-1068	595	3257	-244	-1567	-2951	2283	4550	9095	4733	3708	2030	391	
-225	-244	-407	-1303	-5559	-5143	-1052	393	2257	-348	-1031	-2290	2622	4305	7928	3962	2505	1109	365	
-350	-302	-328	-1289	-4739	-4875	-1210	-244	1162	-237	-252	-637	3375	5002	6160	2758	1189	414	313	
-314	-283	-814	-1316	-3919	-4450	-1808	-1447	-119	-126	0	157	3808	5002	4334	2552	550	391	-155	
-215	-172	-518	-1017	-2579	-4087	-2533	-2377	-163	-148	262	384	3394	4042	2453	1780	550	252	-170	
-185	-119	-297	-386	-1617	-2668	-2502	-2928	-392	-230	288	682	2904	3364	1023	566	78	121	-170	
-60	54	-164	-249	-1097	-1313	-1146	-1920	-426	-222	174	682	2415	1162	514	821	268	148	48	
-146	-80	-179	-301	-437	-903	-295	-1242	-215	-178	174	209	738	314	-82	156	26	-200	60	
49	-47	-414	-349	-407	-400	-400	-422	-193	-23	72	244	602	-156	-125	-141	8	17	208	
