-231	-247	-297	-188	-144	-255	-385	-474	-300	-237	-120	78	-207	348	200	113	-126	-47	118	44	-199	78	104	67	
-165	-298	-301	-171	-179	-185	-421	-773	-215	-575	-185	-251	-104	182	200	17	37	-45	278	165	-54	-21	43	156	
-145	-341	-261	-226	-215	-390	-341	-1261	-68	-1283	-488	-259	-323	287	263	192	304	95	443	399	78	70	43	242	
124	-139	-272	-257	-304	-485	-1195	-1655	-761	-1708	-1377	-1145	-399	191	374	832	508	918	1091	382	338	182	121	143	
124	-66	-297	-319	-556	-1083	-1841	-2301	-2305	-2055	-2149	-1585	-701	505	1291	1113	1861	2007	1636	1338	347	208	212	145	
0	-119	-294	-459	-824	-1210	-2739	-3026	-3313	-2622	-2290	-1397	-377	279	583	1358	2913	2852	2424	2952	1164	495	234	168	
-40	-238	-301	-579	-1297	-2281	-3921	-3939	-3313	-1960	-1503	-1286	-384	130	392	148	2687	3321	3025	3702	2664	2678	234	182	
-112	-234	-419	-259	-1754	-4425	-5103	-4207	-3517	-1819	-1141	-170	-303	-185	165	296	1879	2758	3400	5353	3733	3971	373	288	
-157	-164	-826	-1412	-2684	-5749	-5607	-3750	-2383	-252	-207	437	-148	-266	-599	-133	60	1781	2536	5879	4427	4346	1070	563	
-249	-276	-1520	-2847	-3993	-6048	-6269	-3120	-1596	384	515	2207	157	-318	-1385	-1125	-559	774	1617	5654	6171	5396	1820	642	
-567	-479	-391	-1018	-5411	-7403	-6710	-1891	-367	1506	1398	3752	409	-864	-2266	-3547	-2288	-229	603	5203	6864	6071	2026	1355	
-1035	-595	-575	-1538	-6294	-8176	-6820	-1482	52	2769	1549	5334	505	-502	-3524	-5276	-4111	-528	234	5034	6977	7008	2794	1861	
-526	-538	-840	-4109	-5648	-7309	-5827	-1151	61	4352	3509	6219	741	-384	-3508	-5386	-5133	-559	0	4453	6902	7833	3655	3359	
-323	-178	-1180	-3998	-5900	-8286	-5796	-1025	104	4183	3716	6257	1030	-229	-3508	-5936	-4630	-842	-37	4490	6827	7683	3843	3527	
-185	-254	-432	-1649	-5648	-7750	-5292	-1844	-45	2656	2321	4712	823	-170	-3005	-4160	-3247	-318	547	4171	6527	8264	3581	1917	
-163	-219	-170	-1191	-5096	-7025	-5701	-3104	-604	1751	1002	3281	287	-281	-2030	-2635	-2634	374	528	4734	5964	7495	2400	1711	
-165	7	-543	-1444	-3756	-5528	-5780	-3609	-1675	497	-318	1868	-311	43	-851	-780	-842	1951	1429	5297	5927	6464	1894	1486	
-179	7	-484	-876	-3015	-4614	-5686	-4554	-2415	-401	-1613	701	-539	-74	-200	-89	-45	3246	2011	5747	4483	4965	1726	511	
-290	-322	-386	403	-1565	-2723	-4661	-3593	-3045	-2259	-2117	43	-984	401	217	1320	489	3453	2292	5260	3770	2209	902	190	
-190	-191	-334	-261	-1013	-1288	-4157	-3798	-3407	-2669	-2825	-200	-1378	697	418	2956	1109	3791	2837	2933	3039	1328	538	370	
-137	-197	-327	-97	-245	-406	-1872	-2459	-2824	-1992	-2133	-318	-349	246	392	3350	1466	3622	2217	2258	713	121	164	200	
-40	-132	-89	-47	-112	-171	-1211	-1970	-1533	-1756	-2070	-340	-213	244	200	2956	1222	2007	1129	1489	147	0	-37	49	
-137	-144	-88	-136	-222	8	-817	-852	-730	-890	-1503	-444	-407	-52	294	1038	658	880	730	382	-148	-148	-37	8	
-161	-217	-229	-186	-311	8	-178	-466	-658	-291	-495	-30	-111	-82	-8	470	200	417	530	130	-147	-303	-104	112	
