-122	-28	-166	-116	-199	-188	-252	-7	72	307	111	198	-7	-120	-310	-259	-239	15	
-81	-14	-166	-212	-214	-280	-313	226	289	324	143	169	159	47	-231	-224	-125	-85	
25	19	8	-186	-165	-355	-760	-109	378	403	438	357	219	-40	-285	-336	-236	-190	
83	58	206	-385	-456	-722	-860	-82	292	472	538	409	403	-133	-284	-280	-291	-275	
48	157	15	-407	-1210	-444	-745	-377	233	665	605	341	242	-73	-216	-207	-361	-248	
-35	12	-102	-290	-1079	-294	-490	-242	48	648	231	277	184	173	-15	-178	-217	-326	
75	-181	-145	-255	-165	-7	129	-149	-27	-54	-47	-14	47	86	164	-99	-260	-349	
-132	-347	-256	-28	491	701	833	-143	-250	-588	-1060	-518	-490	15	384	156	-374	-575	
-265	-478	-214	387	1587	2348	1458	193	-365	-1778	-2216	-1612	-1174	-73	467	396	116	-575	
-333	-915	-536	1059	2027	3292	2188	325	-644	-2528	-3188	-2173	-1941	-226	864	954	155	-210	
-156	-1047	-536	1165	2747	3134	3125	636	-388	-2840	-4104	-2565	-1871	-133	1326	1167	396	239	
-348	-1003	-242	599	2361	1999	2656	498	-274	-2642	-3723	-2761	-1844	-140	1260	671	386	379	
-98	-368	-359	98	1236	1545	833	-20	-297	-1212	-1835	-1738	-769	-80	407	319	101	115	
-153	-229	-207	-152	98	513	-75	258	-135	-263	-610	-321	39	-5	113	179	-138	-131	
166	-125	-270	-684	-441	-301	-975	-224	-81	208	159	293	497	173	-126	62	-108	-20	
200	-40	-325	-1048	-1399	-910	-1794	-95	88	665	639	1019	1199	212	-172	-316	-335	-113	
8	-50	-90	-480	-1965	-1055	-2268	-508	281	852	1300	1608	1249	47	-368	-267	-294	-200	
30	142	99	-351	-1500	-567	-2297	-292	101	136	1554	1136	664	-7	-221	-224	-374	-79	
58	107	107	-248	-499	-549	-1363	-224	35	112	588	500	545	299	-55	-119	-233	-19	
50	54	-14	-289	-340	-491	-659	-258	152	272	310	305	316	196	-179	-198	-164	38	
