-28	-279	-347	-387	-317	-254	220	-89	-102	
-28	-306	-423	-521	-296	-117	497	0	-43	
19	-279	-753	-595	-179	368	1230	677	0	
-196	-629	-915	-1063	-179	417	1580	1371	517	
-238	-1014	-988	-1093	-282	221	1160	833	722	
-405	-1029	-576	-770	-537	204	793	816	799	
-119	-146	-111	-104	-241	-103	57	-34	121	
268	726	886	543	-104	-340	-809	-1119	-143	
67	1644	3068	1432	-159	-1094	-2614	-2326	-592	
108	1896	3122	1877	49	-1950	-3495	-3217	-692	
-42	1788	3086	1770	493	-1138	-2340	-2383	-520	
-245	533	1601	969	361	-441	-679	-889	-387	
-356	116	8	123	82	-180	-144	-266	-188	
-245	-160	-492	-408	-49	105	448	121	-89	
-280	7	-568	-814	-303	204	556	353	169	
-301	-8	-885	-902	-317	24	516	358	153	
-280	-452	-709	-800	-619	-405	257	133	-156	
