93	23	-183	-131	-280	-748	-370	-565	-771	-412	-260	-238	-150	-97	-14	79	119	47	251	235	148	-42	-33	-37	-3	-52	
-86	-131	-127	-50	-229	-376	-1032	-800	-1107	-1036	-396	-517	-197	-14	-14	103	396	268	299	699	335	77	51	66	61	-237	
-72	-94	-141	-155	-210	-289	-1135	-961	-1588	-1790	-737	-1377	-339	-27	56	247	1591	379	558	1145	478	118	231	192	244	236	
-81	-29	-152	-323	-203	-393	-1533	-1327	-2287	-2327	-1488	-1607	-346	-68	80	430	1742	714	1570	1706	314	319	564	227	227	201	
-147	-170	-113	-749	-716	-1029	-2195	-2836	-2623	-2792	-1935	-1579	-34	-51	-41	300	1439	1082	2202	2449	1725	1362	1067	394	236	297	
-199	-198	-310	-689	-1266	-2138	-4050	-4462	-3191	-2458	-1488	-1521	80	-61	32	334	1557	505	2534	3424	2808	3156	1237	254	242	332	
-454	-325	-240	-1167	-1474	-3128	-4639	-5560	-2637	-2269	-795	-1492	145	-61	32	87	952	197	2002	3391	3022	3873	2826	87	148	247	
-518	-240	-507	-1540	-2351	-4415	-5801	-6015	-2492	-1689	-192	-1018	193	-8	-34	-128	635	-134	972	2334	3760	3645	4478	578	542	525	
-350	-326	-366	-1436	-3228	-5421	-6052	-5238	-1281	-1283	48	-340	420	-129	16	-389	563	-686	220	1343	3038	3955	5644	701	385	481	
-341	-346	-1017	-1615	-3688	-6589	-6052	-3890	-873	-158	81	-28	159	37	-74	-389	349	-1313	102	313	2431	4802	5903	2120	306	533	
-440	-492	-927	-1809	-4401	-7003	-5860	-3407	-324	-96	342	-28	395	64	40	-990	47	-1565	-213	-166	1725	4900	6567	2158	503	387	
-206	-106	-521	-2122	-5308	-7195	-6287	-2763	-62	-69	374	213	177	5	-299	-1173	47	-1397	-285	-166	576	4362	7053	1780	238	498	
-199	-128	-882	-2287	-5263	-7313	-6110	-2631	304	57	496	24	19	-64	-68	-1018	-34	-1188	-338	-185	675	3873	7653	1969	227	288	
-258	-262	-927	-2212	-4981	-6811	-5772	-2938	386	-90	179	-62	-60	-210	-95	-1201	-127	-1062	-206	-179	1233	3889	6114	1610	437	247	
-305	-212	-450	-2227	-4178	-6456	-6567	-3480	320	-322	-67	-211	16	-160	-310	-962	23	-853	157	297	1938	4020	5191	1383	437	271	
-273	-254	-233	-1809	-3792	-5095	-5168	-3627	-234	-456	-251	-327	-232	-445	-21	-496	23	-616	457	996	2496	3449	4607	1704	105	8	
-270	-297	42	-1675	-2737	-4356	-4727	-4198	-1340	-1428	-151	-524	-170	-202	240	-282	95	-180	668	1607	3071	2503	3798	1231	282	40	
-305	-190	135	-809	-1132	-2847	-4462	-4418	-2273	-2356	-376	-1277	-149	-70	328	-21	428	86	1371	2895	3514	2373	2955	587	-30	-163	
-163	-63	-169	-674	-524	-1487	-3343	-4213	-2973	-2850	-506	-1737	-706	-257	480	151	523	387	2169	3176	3366	1607	1789	534	193	17	
-50	-57	-71	-241	-161	-1088	-1827	-3392	-2492	-3038	-997	-2053	-935	-277	248	159	1355	747	2451	2780	2496	505	433	455	253	35	
-22	-226	-212	-239	-262	-748	-812	-3041	-1821	-2124	-1228	-1995	-663	-431	121	318	1490	681	2036	1822	1988	170	154	113	174	42	
-135	-375	-310	-113	-110	-98	-164	-1884	-1733	-1515	-1011	-1636	-177	-169	141	326	1591	1032	1786	1046	1594	326	86	113	87	100	
-226	-260	-197	-85	-75	-21	-354	-1386	-1107	-876	-780	-1349	-61	-122	68	223	1086	1065	1338	732	675	69	110	158	201	140	
-211	-240	-177	25	-32	-7	-201	-316	-815	-238	-318	-975	-204	-149	32	374	492	260	440	360	374	171	181	161	176	96	
