-42	-186	-241	-345	-97	-62	399	-6	-75	
67	-230	-381	-403	-55	139	253	92	16	
-75	-251	-488	-829	-214	147	619	105	8	
-133	-718	-709	-932	-337	171	619	210	42	
-28	-851	-1268	-1444	-420	163	521	373	-34	
-126	-1014	-1032	-1356	-220	691	1248	1180	476	
-196	-1206	-1032	-1063	-372	311	933	1128	589	
-168	-320	-416	-263	-220	40	277	-102	-68	
201	400	599	400	49	-325	-925	-1061	-488	
251	1518	2281	1592	32	-1225	-2080	-2455	-563	
309	1680	2317	1503	337	-1805	-2715	-2671	-319	
774	1104	2299	880	328	-1790	-2961	-2628	-346	
117	541	1011	720	263	-688	-1286	-1219	-102	
16	58	439	99	82	-199	-130	-55	48	
-224	-101	-97	-332	-49	65	513	194	48	
-252	-141	-416	-477	-28	270	529	348	96	
-280	-304	-414	-580	-234	131	986	227	26	
-56	-244	-503	-785	-303	163	454	146	-109	
-7	-209	-311	-390	82	262	207	56	32	
