-63	448	-111	-90	114	21	-272	-420	-957	-447	-356	-134	0	543	550	156	78	41	17	-215	-167	-215	
0	184	-7	616	243	195	-300	-849	-1227	-758	-349	-261	71	1038	1079	265	124	7	-34	-52	-200	-117	
-146	116	214	699	49	-123	-817	-1464	-1341	-1169	-455	-161	79	1121	1409	790	505	170	-108	-183	-311	-180	
-35	215	223	358	-48	-294	-1133	-1493	-1455	-1098	-694	95	126	1254	1591	1528	497	278	-185	-259	-265	-148	
-70	207	231	337	302	-35	-1636	-1207	-1896	-858	-821	-87	289	1254	1227	1020	326	272	175	-467	-341	-276	
-29	132	82	159	-62	65	-1794	-821	-872	-773	-436	-101	-134	424	633	790	178	90	-127	-293	-252	-341	
-77	-111	41	-144	-446	-103	-374	-14	-115	-108	-222	-94	-200	102	-60	70	-158	38	-143	-147	26	-140	
-223	-158	-83	-330	-384	220	64	101	410	699	263	47	-320	-405	-989	-609	-394	-242	-156	123	525	8	
-418	-215	-242	-1092	-978	790	694	1861	2265	2301	792	103	-644	-1648	-2301	-1722	-1579	-556	1439	271	1088	78	
-496	-243	-628	-1894	-1138	1090	1962	3017	3603	3461	2181	23	-951	-2523	-3820	-3110	-3056	-752	2120	525	1485	-52	
-496	-488	-2015	-2608	-1500	881	2101	3414	4066	4330	2672	15	-728	-3245	-5367	-4168	-2577	-2159	1231	711	1258	306	
-383	-753	-1781	-2973	-1471	627	2465	3949	4220	4568	2740	-61	-560	-3647	-5643	-4552	-2714	-1629	302	540	975	105	
-105	-527	-1444	-2594	-949	456	2083	2828	3380	3767	2096	23	-240	-3189	-3530	-2780	-2933	-752	181	900	507	218	
50	-591	-932	-1690	-427	285	1215	1326	1767	1892	1080	-101	-247	-1815	-2218	-2024	-2659	-517	275	306	183	201	
-33	-91	-159	-317	-499	-151	146	463	168	563	191	-101	142	-635	-1500	-1296	-773	-438	245	78	40	58	
-14	33	-28	304	-470	-342	-470	-231	-957	-175	-242	-89	331	-93	86	70	38	-262	-185	-367	-326	-180	
91	72	49	1023	212	0	-1262	-1321	-1654	-1367	-934	-341	259	621	1706	806	248	201	-267	-682	-390	-208	
62	116	165	1023	450	105	-1679	-2122	-2408	-1608	-1511	-328	426	2036	2400	1610	365	46	-496	-792	-343	-190	
50	132	322	1006	278	-164	-1995	-2008	-2366	-2231	-1680	-401	614	1869	2350	1791	1118	116	-239	-400	-362	-296	
7	67	132	899	163	-35	-1507	-1722	-1797	-1934	-1399	-374	284	1936	2515	1906	668	116	-173	-348	-256	-215	
16	132	305	457	242	16	-1377	-1221	-1384	-1580	-1413	-234	497	1121	1491	1118	225	136	-82	-245	-97	-104	
0	76	57	279	118	-7	-1104	-657	-886	-1197	-638	-301	316	582	478	937	147	38	-46	-74	157	32	
