174	8	-117	-55	-35	-306	-749	-502	-418	-322	-227	-211	-100	78	67	109	30	17	-222	-222	-84	-81	
248	33	21	5	-35	-645	-821	-971	-504	-807	-434	-267	369	172	186	324	95	8	-452	-291	-146	-134	
340	132	49	90	-246	-1047	-878	-1839	-518	-948	-261	-120	504	979	462	424	300	17	-603	-452	-74	-127	
473	156	707	139	-301	-1636	-1092	-1982	-758	-1018	-341	-54	789	1277	888	611	185	140	-536	-1131	-252	-217	
306	198	474	417	-355	-1636	-1178	-1085	-645	-948	-354	-14	689	765	1052	466	311	61	-548	-1099	-423	-252	
95	24	227	57	-267	-1823	-864	-288	-348	-624	-161	-12	275	847	806	147	208	-150	-824	-847	-722	-644	
74	-228	-102	-103	-328	-1765	-41	305	-88	-322	-34	29	212	360	226	-60	-43	-44	-489	-847	-495	-82	
-139	-276	-303	-499	-287	-932	476	927	176	-228	79	68	133	235	-40	-420	-275	-122	-230	-178	-326	69	
-243	-492	-815	-1036	-14	275	1240	1939	938	334	277	31	-285	-699	-828	-2058	-650	61	148	498	-52	183	
-458	-902	-1602	-1268	407	955	1516	2196	2199	1859	547	86	-431	-1431	-1543	-2974	-1724	166	262	1712	87	507	
-437	-858	-2054	-1196	709	1371	2189	2917	3341	2299	1221	-7	-385	-2301	-2038	-1935	-2295	-296	499	2089	638	507	
-208	-1034	-1748	-1196	464	2014	2431	3071	3597	3028	1658	-7	-1176	-3143	-2422	-2482	-2649	-282	956	2996	1091	288	
-694	-1239	-1835	-876	671	1910	2707	3071	3103	3028	1709	268	-1884	-3779	-2216	-2933	-2690	-489	881	2278	808	236	
-385	-785	-1165	-876	179	1858	2810	2419	2625	2418	1305	181	-2218	-2853	-1942	-3097	-1901	-97	616	2618	735	227	
-84	-551	-269	-369	-192	937	1136	1390	520	1554	460	47	-1412	-1403	-1268	-1073	-2159	569	604	1674	472	96	
124	-228	123	-137	-76	235	412	233	264	446	142	150	-732	-547	-732	-841	-1126	552	455	253	52	-163	
67	49	846	147	24	-170	-380	-378	-48	-81	-161	21	-126	-437	-481	-786	355	423	140	-385	-67	-143	
82	305	1677	343	8	-1162	-806	-1213	-330	-610	-630	-104	173	-34	-257	-296	590	370	-163	-494	-612	-163	
182	223	1607	548	415	-1234	-1779	-1398	-1325	-1272	-757	23	621	376	405	606	593	23	-871	-815	-1100	-426	
24	190	1147	507	383	-1047	-1836	-2095	-1495	-1370	-925	-153	772	847	632	560	547	0	-950	-311	-801	-207	
-42	231	723	515	358	-673	-1135	-1854	-1141	-1314	-1051	79	362	451	806	458	412	87	-682	-385	-596	-217	
-6	82	337	417	334	-354	-949	-1768	-815	-1131	-785	118	440	682	533	528	321	52	-407	-355	-266	61	
17	107	263	319	220	-327	-468	-487	-330	-962	-201	150	440	456	491	409	294	-129	-281	-259	-171	253	
