-25	-104	-207	-14	-104	-199	-377	-432	-196	-71	16	16	42	209	123	111	87	11	-92	-30	-52	-60	-82	
8	-128	-178	-107	-152	-251	-389	-471	-582	-286	52	70	78	183	139	131	270	261	-133	43	-74	-104	-214	
32	-243	-161	-173	-221	-344	-336	-479	-680	-541	-23	18	130	279	201	358	341	357	129	104	-23	-251	-137	
-61	-165	-167	-180	-213	-410	-897	-1347	-881	-1601	-363	8	148	1105	638	1600	380	672	317	270	-200	-214	-82	
-189	-191	-228	-306	-272	-1072	-1282	-2386	-990	-2027	-903	201	271	1596	941	2712	1813	1925	200	176	-45	-155	156	
-303	-248	-247	-313	-511	-1638	-2464	-2372	-1507	-2390	-682	140	350	1955	1828	2599	2717	2810	357	279	575	95	139	
-227	-211	-234	-825	-1607	-2992	-3481	-3111	-1711	-1444	-903	17	-193	1521	1771	2505	3019	4016	1670	1832	840	113	208	
-343	-134	-381	-797	-3231	-3931	-3797	-4081	-360	-876	-440	-87	-222	550	454	2373	3245	4373	3383	3582	1856	383	330	
-397	-426	-462	-1858	-3855	-5132	-4209	-2988	30	-178	-112	297	-1037	542	-134	1279	2227	5127	4023	4937	3153	813	278	
-606	-722	-1486	-2876	-4536	-6472	-3838	-1525	147	552	309	551	-1526	-820	-478	78	776	4204	4720	6950	3736	1226	883	
-505	-1159	-1303	-3127	-5230	-7162	-3439	-650	169	1988	245	-257	-2014	-2600	-1596	-466	-89	3752	4475	8418	4263	1471	1147	
-290	-1314	-1836	-3825	-6632	-7190	-3206	-937	2210	3254	1372	192	-2440	-4176	-4289	-1708	-858	2961	4814	8549	5297	2223	1222	
-310	-1413	-2060	-4508	-6701	-7521	-2532	-991	2712	3330	1788	245	-3117	-5263	-5722	-2118	-673	2810	4851	8869	6031	1903	1466	
-182	-1300	-2229	-4648	-6354	-7328	-2189	-433	1643	3689	1844	-111	-3101	-5184	-5297	-2480	-547	2076	5152	8022	4808	1978	1053	
-276	-863	-2046	-4606	-6257	-7563	-2807	-440	1335	2782	1637	-282	-2944	-5074	-4714	-1756	-355	3300	5190	7420	3849	1941	330	
-350	-553	-1163	-3894	-5160	-7176	-2986	-1552	263	665	376	-274	-1888	-2506	-2966	-355	497	3940	4795	6461	3492	1301	156	
-229	-694	-224	-3169	-4203	-6278	-4085	-2523	-567	289	-171	-363	-1305	-525	-1454	488	1002	5089	5134	4937	2683	1621	87	
-424	-228	-247	-2611	-2870	-5395	-4209	-2878	-294	-289	-397	-222	-580	105	-215	2580	1643	5391	4456	3281	1668	548	287	
-216	-161	-127	-1676	-1982	-4248	-3906	-3056	-588	-797	-903	131	-193	1615	332	4145	1944	5805	3270	1455	520	348	26	
-88	-128	-87	-588	-1079	-2619	-3384	-3425	-962	-1349	-1612	-302	-126	1728	1979	4352	2227	4675	2235	872	252	17	69	
-81	-34	-116	-490	-566	-1693	-2793	-2960	-1507	-1475	-966	-320	78	2181	1903	4296	2340	3677	1218	610	191	-141	104	
-178	-148	-187	-490	-173	-1169	-1722	-2236	-1996	-1396	-540	-89	253	1539	1922	2467	1831	1718	165	-60	-126	-192	104	
-225	-201	7	-186	-397	-975	-1268	-1743	-1194	-533	-296	-29	35	384	1205	1996	380	1115	-104	-96	-148	-107	17	
-114	-128	254	-167	-252	-298	-925	-1579	-497	-388	-213	236	-30	34	941	1374	52	340	-421	-130	-52	-104	-96	
-103	0	-10	-140	-87	-152	-474	-1265	-497	-309	-78	-3	-281	-178	384	87	57	174	-458	52	148	113	98	
