-86	-108	-190	-64	-38	-56	-430	-152	-55	-7	148	56	-14	
-59	-106	-261	-197	-21	-160	-767	-235	-124	-21	334	129	-102	
-93	-149	-116	-22	234	-383	-782	-408	-117	139	766	573	218	
-86	-37	-29	-15	-144	-703	-1077	-601	-172	286	1178	1406	298	
170	118	253	12	-91	-541	-856	-1254	-337	286	1160	1059	533	
77	93	54	-99	-196	-821	-1062	-1268	-454	106	828	486	267	
-17	50	-29	-29	150	-244	-63	-228	-117	-69	179	8	-28	
-135	-248	-310	-92	150	258	1011	313	-62	-804	-1170	-1248	-251	
-624	-779	-486	8	335	1212	2550	1396	-28	-1718	-2166	-2484	-749	
-511	-1110	-612	33	201	1716	3426	1894	-21	-1863	-3018	-3490	-635	
-504	-297	-537	-71	117	1176	2693	1361	263	-1036	-2859	-2426	-563	
-404	-266	-401	-155	167	200	1261	792	164	-252	-1444	-1176	-542	
-312	127	-401	-243	-280	25	24	231	113	0	-260	-340	-177	
