33	-14	8	-112	-241	-370	-423	-472	-105	49	96	310	225	94	-54	-149	-141	-125	
226	233	149	-104	-131	-731	-376	-1234	-129	128	716	537	333	132	-14	-86	-119	-170	
201	144	-7	-132	-165	-630	-823	-1061	-238	-68	594	792	452	118	7	-304	-145	-309	
142	150	94	-90	-379	-1210	-1358	-1234	-706	-68	938	995	285	234	149	-176	-264	-231	
158	116	35	-49	-97	-1370	-567	-1162	-292	-68	472	487	23	182	78	-94	-231	-195	
85	66	-21	-297	370	-240	0	-34	-177	-66	96	-268	-261	197	267	-47	54	-125	
-126	-7	-340	-311	378	286	701	833	254	-115	-411	-1370	-616	-173	66	101	304	-164	
-275	-230	-576	-228	599	1008	1737	2014	476	-257	-1891	-1948	-1654	-742	70	117	413	-197	
-628	-467	-1224	-770	1200	1798	2785	2639	567	-502	-2585	-2850	-2874	-1355	-272	336	1102	-204	
-428	-437	-1077	-448	776	2783	3763	3420	1257	-431	-2897	-3526	-3000	-1718	-120	1145	1545	411	
-447	-688	-812	-401	687	2519	2890	2761	342	-277	-2373	-2906	-2691	-1634	-126	1046	1725	132	
-196	-258	-361	-337	-21	1254	1405	1441	-158	-68	-1353	-1385	-1710	-797	-80	415	1003	270	
0	-160	-77	-565	-324	221	138	89	290	-108	-334	-384	-361	-220	283	54	249	-26	
91	16	16	-357	-346	-391	-348	-1090	-165	-21	-108	47	119	300	204	-34	101	-210	
150	116	165	-167	-310	-862	-621	-1780	161	16	320	792	1052	948	267	-70	-185	-191	
167	208	130	-166	-727	-1210	-1906	-1737	-231	337	767	1690	1524	1099	-126	-326	-323	-190	
66	58	313	-69	-413	-978	-1979	-1622	-109	157	273	1266	1507	647	-126	-203	-234	-95	
-34	78	107	-118	-269	-383	-679	-875	-7	128	870	1283	1153	387	141	-93	-158	-240	
67	81	-12	-159	-317	-348	-212	-630	0	96	733	486	349	142	39	-152	-167	-426	
