-203	-237	-527	-401	8	-151	285	-102	-14	-104	0	-47	
-63	-422	-606	-302	-49	72	374	132	105	-16	24	15	
25	-265	-1224	-551	-90	114	692	154	250	65	40	-148	
-168	-333	-1709	-642	-138	253	483	405	267	-14	-54	-108	
-342	-186	-1459	-873	-131	246	584	660	428	249	49	-18	
-285	-481	-929	-844	-310	278	489	451	263	168	86	15	
-231	-167	-35	-194	-7	-96	440	0	8	80	112	79	
-49	466	1100	863	131	-223	-592	-745	-170	313	368	159	
293	1338	2746	1894	-104	-1442	-2571	-2053	-692	32	464	350	
217	1356	2693	2037	213	-2211	-2672	-3116	-377	56	311	231	
134	1536	3015	1485	501	-1370	-1271	-2096	-353	386	270	223	
460	816	1673	880	345	-1065	-333	-702	-400	72	160	136	
33	116	174	-42	213	-412	-253	-259	-55	-61	24	40	
