-64	-148	-53	259	-153	-458	-580	-312	-192	-192	-347	-220	
-84	-120	-3	30	-126	-650	-536	-358	-760	-444	-1104	-292	
-92	33	-120	-7	-209	-694	-1019	-815	-1413	-1156	-1694	-251	
10	-47	-121	-112	-306	-1224	-1723	-2142	-2110	-968	-1765	-224	
-57	25	-204	-850	-955	-1857	-2704	-3395	-2777	-1228	-1967	-312	
-85	25	-134	-1014	-2493	-3034	-4389	-3949	-2879	-1488	-1291	129	
-346	-359	-555	-1578	-3232	-4418	-5370	-3833	-2211	-982	-1076	387	
-170	-408	-1152	-2158	-4104	-5227	-5648	-3206	-1384	-35	-368	387	
-325	-552	-2018	-3569	-5140	-5522	-5516	-1938	-702	-265	-286	395	
-613	-747	-2033	-4149	-5953	-7170	-4887	-1048	-412	-35	-28	166	
-346	-807	-2421	-4238	-6663	-6743	-4389	-413	-206	130	267	360	
-101	-626	-2899	-4713	-6145	-6508	-3656	49	-69	392	202	147	
-283	-1032	-2749	-5219	-6929	-6184	-2894	460	-151	157	210	63	
-507	-556	-2928	-4609	-6781	-6125	-2528	386	-311	179	135	25	
-492	-450	-2466	-4045	-6648	-6140	-3363	263	-32	211	-48	-55	
-240	-261	-1958	-3510	-5657	-6037	-3495	-255	-288	-98	-429	-240	
-113	-190	-1182	-2366	-4578	-5330	-4315	-1223	-920	114	-875	-292	
-198	-155	-973	-1445	-3232	-4594	-4887	-2273	-2182	-451	-1306	-434	
-46	160	-659	-447	-2552	-3697	-4213	-2958	-3024	-1098	-1780	-649	
-163	-122	-510	-133	-1206	-2136	-3436	-2258	-3125	-823	-1780	-621	
-255	-177	-211	-328	-925	-1150	-2953	-2054	-2661	-434	-1607	-420	
-452	-120	25	-42	-481	-223	-1517	-1456	-2545	-1372	-1148	-277	
-249	-169	134	-31	-390	-187	-682	-1281	-1834	-1343	-515	-143	
-195	-85	117	17	-174	-111	-346	-873	-644	-205	-306	-298	
