-36	-235	-74	-13	-50	-197	-256	-223	-204	-145	-220	-405	-72	-116	145	-102	165	200	172	288	118	-67	-79	-276	-79	-75	
-15	-93	-22	33	-15	-330	-321	-292	-326	-551	-365	-557	-246	-252	250	131	376	339	230	697	299	321	-40	-377	-277	-240	
5	-22	86	169	25	-386	-211	-629	-311	-800	-830	-789	-395	-347	24	269	648	550	158	764	511	321	148	-249	-244	-156	
13	25	221	322	67	-241	-328	-1073	-1415	-1312	-1194	-1268	-198	-875	193	273	852	876	1069	1433	1105	289	70	-171	-294	-185	
-12	77	221	182	-78	-316	-1118	-1694	-2092	-1576	-1252	-1355	-144	-390	-95	618	776	1198	1692	2220	1138	616	171	-210	-294	-83	
-108	59	127	30	-197	-1062	-1578	-1990	-2063	-1327	-564	-1108	-362	-285	-170	876	443	690	627	2554	1088	1574	374	-14	-118	-3	
-129	111	10	8	-867	-1719	-1979	-2138	-1651	-1078	-413	-789	-164	-218	315	635	192	247	666	1868	1205	2103	790	344	183	148	
-158	25	-206	-191	-972	-1689	-1682	-1694	-635	-682	-7	-343	-41	-293	-34	289	-21	111	643	1283	1088	1871	1463	419	804	221	
-252	-349	-362	-824	-1947	-1704	-1727	-718	-194	-325	222	-315	48	-120	-82	-115	-155	41	508	597	606	979	1479	954	866	315	
-379	-973	-731	-1170	-1977	-1570	-806	-244	1226	190	501	-69	326	69	-105	-358	-323	-300	198	-94	-7	454	1495	730	456	210	
-764	-958	-1715	-1728	-2352	-1182	-370	125	2120	685	1094	188	440	-96	-246	-516	-478	-863	15	-672	-146	101	1020	606	889	332	
-397	-1779	-2684	-3054	-1797	-600	242	308	2550	720	829	621	898	59	-265	-943	-478	-1145	-101	-1467	-153	-377	382	2324	2631	587	
-565	-2129	-3289	-3430	-1632	-510	937	1086	3337	1041	493	1236	1684	-300	-706	-1199	-461	-1540	-348	-1453	-365	-1003	132	1623	3490	814	
-1222	-2129	-3335	-3265	-570	-43	2132	1248	2746	756	1324	1482	1981	89	-449	-1512	-957	-1483	-354	-1606	-746	-1238	70	857	1838	823	
-579	-2023	-3456	-3928	-422	143	1788	1122	3015	934	2314	1447	1684	202	-678	-2081	-1169	-1638	-855	-1439	-1135	-1486	-158	1003	2405	948	
-886	-1734	-3138	-4169	-450	218	1426	816	2353	489	2155	1289	2051	251	-921	-1868	-1438	-1497	-672	-1620	-1121	-1721	-40	1297	3052	759	
-150	-1521	-3304	-3566	-672	58	593	402	1619	471	1589	498	968	97	-663	-1370	-829	-1370	-490	-1481	-663	-1003	124	1362	2372	613	
-136	-502	-2502	-3506	-1602	-134	226	50	1243	313	1218	352	529	8	-377	-644	-50	-1244	-448	-1062	-524	-225	249	1101	1028	630	
-133	-213	-1291	-3144	-1602	-197	83	25	506	156	641	-179	154	-136	-285	-338	-276	-1159	-287	-449	-126	180	544	520	558	552	
-93	-471	-428	-1637	-2127	-1555	-510	-160	-153	-166	106	-88	24	-293	-14	8	-14	-694	-214	-127	307	748	1430	579	445	219	
-36	-289	-142	-613	-1947	-2301	-939	-629	-709	-256	-117	-302	-203	-374	16	128	504	-315	-41	71	1803	1574	2152	567	425	152	
7	0	-81	-205	-1317	-1988	-850	-1517	-1194	-712	-380	-340	-157	-429	16	265	1040	-208	480	898	2750	2268	1627	-112	-210	-71	
94	20	25	-296	-987	-2287	-1459	-2212	-1680	-1298	-351	-543	-355	-616	323	345	1466	271	1019	1249	2684	2829	1348	-296	-240	-158	
16	-36	57	-15	-465	-1436	-2039	-1886	-2122	-1561	-815	-659	-253	-397	371	442	1534	893	1810	2236	2750	1921	1266	-217	-293	-45	
-36	35	3	-85	-373	-645	-1712	-2152	-1798	-1576	-1354	-1050	-376	-99	225	297	1978	1063	1726	1918	1487	1574	347	-132	-147	17	
-65	-43	8	-92	-268	-365	-850	-1916	-944	-1093	-859	-1210	-318	-245	49	168	1347	792	508	1015	590	1012	437	-25	-17	65	
-17	17	-21	-22	-175	-232	-342	-984	-812	-814	-640	-1254	-308	-266	48	112	665	555	301	474	440	344	437	76	40	142	
