-4	-105	-291	-380	-165	-69	228	-211	-61	
-197	-348	-486	-580	-172	-315	277	-245	-122	
-196	-437	-723	-653	-186	3	309	-245	-95	
251	-411	-1180	-387	-90	204	1370	146	315	
-126	-777	-1062	-615	-241	360	1981	405	253	
-84	-1147	-1297	-770	-385	311	1160	278	347	
-140	-1029	-1238	-668	-509	221	689	590	533	
-168	-70	-271	-104	-220	49	440	32	48	
14	508	886	418	-7	-223	-437	-975	-298	
-154	2004	2907	1023	-21	-1297	-2657	-2053	-387	
-147	2058	3265	1752	74	-2023	-2831	-3001	-592	
318	1806	2657	1681	189	-1036	-2470	-2383	-359	
-203	491	993	495	427	-238	-1358	-1478	-204	
-508	-70	-104	-56	24	-117	-423	-716	-149	
-369	-327	-738	-565	-175	-144	334	-123	-95	
-231	-215	-586	-917	-14	245	1405	251	177	
-259	-496	-473	-1298	-365	212	1457	357	16	
-168	-244	-409	-756	-413	163	1038	48	-82	
-56	-176	-179	-448	-344	-240	584	137	-34	
100	-223	-191	-311	-90	-62	212	-48	218	
