-81	-47	-141	-169	-98	-230	-326	-332	-392	57	391	8	-14	
-40	-15	-36	-37	0	-496	-478	-272	-174	196	554	194	24	
-50	8	49	58	-225	-1014	-767	-726	-227	90	766	227	-89	
-75	36	169	117	58	-1265	-635	-1166	-207	327	898	503	129	
-100	42	65	58	-105	-1102	-1091	-1137	-159	278	863	278	177	
-163	-57	-8	-23	-126	-1073	-856	-1093	-296	65	268	292	126	
-234	-304	-324	-15	-7	-481	-56	-207	-28	-62	-62	-28	113	
-248	-325	-598	-211	268	166	439	454	-14	-354	-1257	-1291	8	
-334	-367	-1212	-436	268	1446	2228	1396	254	-1355	-1964	-2584	-359	
-461	-703	-1257	-495	242	1482	2675	1912	230	-1805	-2426	-3174	-635	
-369	-297	-867	-495	167	1392	2782	1361	411	-1689	-2556	-2082	-535	
-220	-142	-477	-204	276	575	1494	774	263	-847	-1040	-1119	-420	
-135	229	-240	-169	-140	41	564	33	-289	-354	8	-601	-258	
59	33	-162	-225	-148	-112	-257	-213	-210	-165	595	-41	-231	
-15	8	33	-134	-112	-141	-871	-290	-172	466	519	364	177	
-12	33	170	-34	-91	-304	-1003	-339	-104	139	654	340	121	
-92	53	414	-78	-196	-378	-416	-463	-117	81	654	170	121	
-100	83	159	-148	-412	-354	-282	-580	-90	57	252	178	177	
-118	96	287	-29	-154	-341	-350	-345	-143	-39	97	113	47	
-22	135	98	-29	-140	-260	-336	-227	-162	-165	163	52	0	
