-160	-202	-437	-256	-186	-14	-48	-184	-258	
-28	-393	-464	-433	-317	-144	317	-150	-184	
175	-688	-929	-408	-117	262	774	24	-68	
-215	-969	-1592	-1122	-379	352	1283	462	226	
-182	-999	-1371	-1356	-399	393	1352	312	242	
-321	-1043	-1047	-902	-757	98	793	451	117	
-210	-126	-187	-180	-482	-83	203	129	-116	
-35	208	886	649	-234	-789	-852	-476	-197	
502	1446	2639	1592	-35	-1587	-2585	-1923	-535	
351	1248	3015	1805	-69	-2588	-3148	-2742	-263	
175	888	2585	1752	378	-1312	-1950	-1866	-177	
-91	400	1118	863	156	-267	-852	-1191	-319	
-308	-7	-21	82	42	-28	-219	-354	-238	
-230	-230	-402	-536	-42	49	513	24	-129	
-217	-42	-347	-888	-131	466	622	332	129	
-98	-153	-503	-1049	-179	442	465	405	161	
-104	-160	-826	-770	-289	40	391	235	123	
-105	-362	-591	-346	-55	-7	203	186	48	
167	-313	-520	-228	9	90	124	81	291	
